Localização,Latitude {N+/S-},Longitude {E+/W-},Zona Horaria {+/- GMT},Elevação {m},,,,,,,,,,,,,,
Fortaleza,-3.78,-38.53,-3,25,,,,,,,,,,,,,,

Mês,Dia,Hora,TBS {C},TBU {C},T. Pto Orvalho {C},Pressao Atmosferica {kPa},Umidade {kg/kg},U. R. {%},Densidade do ar {kg/m3},Entalpia {BTU/LB},Velocidade do Vento {m/s},Direção do Vento {graus},Cobertura Total de Nuvens {decimas},Rad Horizontal Extraterreste {Wh/m2},Rad Global Horizontal {Wh/m2},Rad Direta {Wh/m2},Rad Direta Normal {Wh/m2},Rad Difusa Horizontal {Wh/m2}
2,25,3,25.3,24,23.72,100.6,0.01845116,93,1.140639017,72.3,0,0,9,0,0,0,0,0
2,25,4,25,24.4,24.08,100.5,0.019242398,97,1.13924422,74.0,5,40,10,0,0,0,0,0
2,25,5,24.2,23.5,23.19,100.6,0.018125323,96,1.14544142,70.3,4,340,10,0,0,0,0,0
2,25,6,23.5,23.2,22.88,100.6,0.017954183,98,1.148451358,69.2,3,300,10,0,0,0,0,0
2,25,7,24,23.5,23.18,100.6,0.018209766,97,1.14606118,70.3,0,0,10,63,33,13,62,20
2,25,8,24,23.5,23.18,100.7,0.018190938,97,1.147234146,70.3,0,0,8,383,142,17,40,125
2,25,9,25.2,24.1,23.81,100.7,0.018633895,94,1.141829743,72.7,0,0,10,707,262,31,49,230
2,25,10,27.8,24.4,24.22,100.9,0.01797988,83,1.135372462,73.7,0,0,10,984,522,211,262,310
2,25,11,28.7,25.1,24.93,100.9,0.018748148,82,1.130629881,76.6,3,340,8,1195,633,256,276,377
2,25,12,30.4,25.4,25.3,100.9,0.018532614,76,1.124676241,77.8,3,330,8,1326,703,285,287,418
2,25,13,29.8,25.1,24.99,100.8,0.018304618,77,1.126187724,76.6,0,0,8,1367,622,157,158,465
2,25,14,30.3,24.8,24.72,100.6,0.01763905,74,1.123268912,75.4,3,50,9,1316,599,151,163,448
2,25,15,31,26,25.91,100.6,0.019367921,76,1.117662647,80.5,5,40,9,1177,535,135,170,400
2,25,16,29.8,26.3,26.13,100.5,0.020421617,82,1.11913566,82.0,4,40,9,958,354,42,68,312
2,25,17,28.7,26.2,25.98,100.5,0.020712916,87,1.122704905,81.6,4,50,10,675,307,77,191,230
2,25,18,27.6,24.3,24.11,100.6,0.017962105,83,1.132780973,73.4,3,60,9,347,129,15,74,113
2,25,19,27,22.5,22.36,100.6,0.015419267,77,1.139573633,66.3,2,50,10,43,16,2,9,14
2,25,20,26.8,22.6,22.45,100.6,0.015652749,79,1.139915911,66.7,0,0,10,0,0,0,0,0
2,25,21,26.5,21.6,21.48,100.7,0.014292073,75,1.144634048,62.9,0,0,10,0,0,0,0,0
2,25,22,26.4,22.6,22.43,100.7,0.01580262,80,1.142304218,66.7,0,0,10,0,0,0,0,0
2,25,23,26.3,23.6,23.38,100.8,0.017358796,86,1.141036271,70.5,0,0,10,0,0,0,0,0
2,25,24,25,22.4,22.18,100.8,0.016073202,86,1.148320549,65.9,0,0,10,0,0,0,0,0
2,26,1,25,23.2,22.94,100.7,0.017303389,90,1.144973754,69.1,0,0,9,0,0,0,0,0
2,26,2,25,23.6,23.33,100.7,0.017925526,92,1.143860552,70.6,0,0,8,0,0,0,0,0
2,26,3,25,23.5,23.23,100.7,0.017768986,92,1.144140448,70.2,0,0,8,0,0,0,0,0
2,26,4,24.3,22.2,21.96,100.7,0.016087559,89,1.149855173,65.2,0,0,8,0,0,0,0,0
2,26,5,24,22.3,22.04,100.6,0.016379154,91,1.149347783,65.7,0,0,8,0,0,0,0,0
2,26,6,23.8,22.3,22.03,100.7,0.016445757,92,1.151145041,65.6,0,0,6,0,0,0,0,0
2,26,7,24,22.9,22.61,100.7,0.017264589,94,1.14889667,67.9,0,0,10,63,23,3,13,21
2,26,8,24.5,23.5,23.21,100.8,0.017961103,94,1.146856093,70.2,0,0,10,383,142,17,40,125
2,26,9,25,24,23.71,100.8,0.018539091,94,1.143899627,72.2,0,0,10,708,262,31,50,231
2,26,10,23.3,22.3,22.01,100.9,0.016621171,94,1.155059362,65.6,0,0,10,985,364,43,54,321
2,26,11,23.6,22.6,22.31,100.9,0.016943133,94,1.15331018,66.7,0,0,10,1196,831,622,669,209
2,26,12,26.3,25.3,25,100.9,0.02009889,95,1.137293917,77.5,0,0,5,1326,862,574,579,288
2,26,13,29.1,26.6,26.38,100.9,0.021158499,87,1.124901756,83.1,0,0,6,1367,622,157,158,465
2,26,14,30.3,27.7,27.48,100.8,0.022673567,87,1.116712112,88.2,0,0,9,1316,487,58,63,429
2,26,15,29.8,27.2,26.98,100.7,0.02198804,87,1.11863508,86.0,2,90,10,1176,435,52,65,383
2,26,16,29,26.2,25.99,100.6,0.020563202,86,1.122967795,81.5,2,70,10,958,354,42,69,312
2,26,17,28.7,25.9,25.69,100.6,0.020168742,86,1.124774398,80.2,1,80,10,674,250,30,74,220
2,26,18,28,25.2,24.99,100.6,0.01927359,86,1.128962647,77.2,0,0,10,346,184,74,366,109
2,26,19,27.2,24.5,24.29,100.7,0.018434954,86,1.134578762,74.2,1,30,8,42,31,25,115,6
2,26,20,26.6,24.1,23.88,100.7,0.018042796,87,1.137546403,72.6,0,0,4,0,0,0,0,0
2,26,21,25.8,23.4,23.17,100.7,0.017276155,87,1.141958416,69.8,0,0,1,0,0,0,0,0
2,26,22,25.2,23.6,23.33,100.8,0.017822279,91,1.14441356,70.6,0,0,3,0,0,0,0,0
2,26,23,25,23.9,23.61,100.8,0.01837995,94,1.144183912,71.8,0,0,4,0,0,0,0,0
2,26,24,24.8,23.7,23.41,100.8,0.018148136,94,1.145366587,71.0,0,0,4,0,0,0,0,0
2,27,1,24.6,23.5,23.21,100.7,0.017937692,94,1.145375448,70.3,0,0,8,0,0,0,0,0
2,27,2,24.2,23.1,22.81,100.7,0.017486434,94,1.147725595,68.7,0,0,8,0,0,0,0,0
2,27,3,23.8,22.8,22.51,100.6,0.017214703,94,1.148618429,67.6,0,0,8,0,0,0,0,0
2,27,4,23.6,22.6,22.31,100.7,0.016978558,94,1.150960317,66.8,0,0,9,0,0,0,0,0
2,27,5,23.6,22.5,22.22,100.6,0.016845988,94,1.150055975,66.4,0,0,10,0,0,0,0,0
2,27,6,23.8,23.7,23.36,100.6,0.018608685,99,1.146118877,71.1,0,0,9,0,0,0,0,0
2,27,7,24,22.9,22.61,100.6,0.017282699,94,1.147723243,68.0,0,0,6,63,29,7,35,22
2,27,8,24.2,23.1,22.81,100.7,0.017486434,94,1.147725595,68.7,0,0,9,384,142,17,41,125
2,27,9,24.3,23.3,23.01,100.9,0.017715912,94,1.14920606,69.4,0,0,10,708,262,31,50,231
2,27,10,23.2,21.9,21.63,100.9,0.016074328,93,1.156439417,64.1,0,0,10,985,365,43,54,321
2,27,11,23.2,21.9,21.63,100.9,0.016074328,93,1.156439417,64.1,2,160,10,1196,443,53,57,390
2,27,12,24.3,22.9,22.63,100.9,0.01710217,92,1.150309719,67.8,0,0,10,1326,491,58,59,432
2,27,13,26.4,25,24.72,100.8,0.019575337,92,1.136714374,76.3,0,0,10,1367,506,60,61,446
2,27,14,26.4,24.7,24.44,100.7,0.019099982,91,1.136428723,75.1,3,90,10,1316,487,58,63,429
2,27,15,28.8,27,26.74,100.6,0.022073709,91,1.121076102,85.2,5,70,10,1176,535,135,170,400
2,27,16,28.6,26.5,26.25,100.5,0.021284636,89,1.122078783,82.9,3,90,9,957,622,414,674,207
2,27,17,28.2,25.9,25.67,100.5,0.020402763,88,1.125110667,80.3,3,100,6,673,438,292,726,146
2,27,18,27.8,25.2,24.98,100.6,0.019358211,86,1.12956385,77.2,4,100,6,345,224,149,391,75
2,27,19,27.2,24.5,24.29,100.6,0.018454988,86,1.133416614,74.3,0,0,6,41,22,9,43,13
2,27,20,26.6,23.9,23.69,100.6,0.017743465,86,1.136948511,71.8,0,0,8,0,0,0,0,0
2,27,21,26.4,23.2,23.01,100.7,0.016714482,83,1.140673322,69.0,0,0,4,0,0,0,0,0
2,27,22,25.6,21.5,21.34,100.7,0.014524234,79,1.147663555,62.6,0,0,4,0,0,0,0,0
2,27,23,25.5,21.4,21.24,100.7,0.014422967,79,1.148230523,62.2,0,0,4,0,0,0,0,0
2,27,24,25.3,21.3,21.14,100.7,0.014364018,79,1.149106427,61.9,0,0,3,0,0,0,0,0
2,28,1,25,20.5,20.36,100.7,0.013370491,77,1.152061418,59.0,0,0,8,0,0,0,0,0
2,28,2,24.8,23.3,23.03,100.6,0.017560762,92,1.144143908,69.5,0,0,10,0,0,0,0,0
2,28,3,24.6,23.1,22.83,100.6,0.017336265,92,1.145314479,68.7,0,0,6,0,0,0,0,0
2,28,4,24.5,23,22.73,100.6,0.017224962,92,1.145898766,68.3,0,0,5,0,0,0,0,0
2,28,5,24.1,22.6,22.33,100.5,0.016803771,92,1.147056012,66.9,0,0,5,0,0,0,0,0
2,28,6,23.7,22.2,21.93,100.6,0.016356791,92,1.150549633,65.3,0,0,5,0,0,0,0,0
2,28,7,23.7,20.9,20.69,100.6,0.014483647,85,1.153935823,60.5,0,0,6,63,34,14,67,20
2,28,8,24.5,21,20.82,100.7,0.014273961,82,1.152357993,60.8,0,0,8,384,175,44,106,131
2,28,9,28,24,23.85,100.8,0.017274182,80,1.134745272,72.1,2,140,9,709,323,81,130,241
2,28,10,28.5,24.1,23.97,100.8,0.017223073,78,1.132954957,72.5,3,130,9,986,449,113,141,336
2,28,11,29.4,24.7,24.58,100.8,0.017813407,77,1.128542458,74.9,5,100,9,1197,443,53,57,390
2,28,12,29.5,24.3,24.21,100.8,0.017122829,75,1.129388629,73.2,5,100,10,1327,491,58,59,432
2,28,13,29.2,23.9,23.81,100.7,0.016630641,74,1.130258158,71.7,4,120,10,1367,506,60,61,446
2,28,14,29.1,23.9,23.8,100.7,0.016672623,75,1.130557783,71.7,3,110,10,1316,487,58,63,429
2,28,15,29.4,25,24.87,100.7,0.018327892,78,1.126516975,76.2,3,130,10,1176,435,52,65,383
2,28,16,29.8,25.2,25.08,100.6,0.01851312,77,1.123587331,77.1,5,120,10,956,435,110,179,325
2,28,17,29.3,25.2,25.06,100.6,0.018724159,80,1.125074094,77.1,5,110,9,672,356,144,361,212
2,28,18,28,25.1,24.9,100.6,0.019106255,85,1.129257332,76.8,3,120,8,344,182,74,382,108
2,28,19,27.4,24.8,24.58,100.7,0.018841664,86,1.133104144,75.5,2,110,8,41,30,24,116,6
2,28,20,27,24.1,23.89,100.7,0.017874134,85,1.136329888,72.6,0,0,4,0,0,0,0,0
2,28,21,27,24.1,23.89,100.7,0.017874134,85,1.136329888,72.6,0,0,0,0,0,0,0,0
2,28,22,26.8,24,23.79,100.8,0.017779474,85,1.138385167,72.1,0,0,0,0,0,0,0,0
2,28,23,25.8,23.7,23.46,100.9,0.017707351,89,1.143455149,70.9,0,0,0,0,0,0,0,0
2,28,24,24.6,23.7,23.4,100.9,0.018213588,95,1.147155677,71.0,0,0,1,0,0,0,0,0
3,1,1,24.4,23.5,23.2,100.9,0.017984555,95,1.148337578,70.2,0,0,4,0,0,0,0,0
3,1,2,24.2,23.2,22.91,100.8,0.017622028,94,1.148621783,69.0,0,0,5,0,0,0,0,0
3,1,3,24.2,23.2,22.91,100.8,0.017622028,94,1.148621783,69.0,0,0,5,0,0,0,0,0
3,1,4,24,23.1,22.8,100.7,0.017570725,95,1.148346713,68.7,0,0,5,0,0,0,0,0
3,1,5,24,23.1,22.8,100.7,0.017570725,95,1.148346713,68.7,0,0,6,0,0,0,0,0
3,1,6,24,23.3,22.99,100.6,0.017898085,96,1.14661943,69.5,0,0,6,0,0,0,0,0
3,1,7,24,23.5,23.18,100.8,0.01817215,97,1.148407111,70.2,0,0,6,64,47,38,188,9
3,1,8,25.5,23.8,23.54,100.9,0.017991382,91,1.144095768,71.3,2,180,5,385,314,262,635,52
3,1,9,27.8,24.5,24.31,101.0,0.018121936,83,1.136245482,74.0,5,150,1,709,521,418,668,103
3,1,10,29.5,23.8,23.72,101.0,0.016289882,73,1.133106293,71.1,5,120,5,986,681,504,627,177
3,1,11,30.3,24.5,24.44,100.9,0.017089363,72,1.127587685,74.0,5,130,6,1197,593,196,211,397
3,1,12,30.6,23.8,23.78,100.9,0.015847929,68,1.128666568,71.1,4,140,9,1327,657,217,219,440
3,1,13,31.3,24,24,100.9,0.01586996,67,1.126032612,71.9,6,120,9,1368,944,698,705,245
3,1,14,31.3,24.3,24.29,100.7,0.016386887,68,1.122890602,73.2,5,120,6,1316,750,370,401,380
3,1,15,30.5,24.8,24.73,100.6,0.017554895,73,1.122676781,75.4,6,140,8,1175,864,693,874,171
3,1,16,31,25,24.95,100.6,0.01767449,72,1.12062162,76.2,5,120,5,955,545,269,439,276
3,1,17,30.1,26,25.86,100.6,0.019748655,80,1.120314617,80.6,7,100,8,671,332,110,276,222
3,1,18,30,24.5,24.42,100.6,0.017275309,74,1.125020302,74.1,6,100,9,342,169,56,298,113
3,1,19,28.6,24.2,24.07,100.7,0.017360447,78,1.131212787,72.9,7,90,9,40,29,24,118,6
3,1,20,27.7,25.2,24.98,100.8,0.01935868,87,1.132184881,77.1,3,90,5,0,0,0,0,0
3,1,21,27.6,25.1,24.88,100.9,0.019213128,87,1.133942261,76.6,3,100,8,0,0,0,0,0
3,1,22,27.5,25,24.78,100.9,0.019089132,87,1.134538829,76.2,3,110,8,0,0,0,0,0
3,1,23,27.4,24.8,24.58,101.0,0.018780653,86,1.136588041,75.3,3,120,4,0,0,0,0,0
3,1,24,27,24.5,24.28,101.0,0.018459537,87,1.138673389,74.1,3,100,0,0,0,0,0,0
3,2,1,26.5,24.5,24.25,101.0,0.018670739,89,1.140197376,74.1,3,110,0,0,0,0,0,0
3,2,2,26.5,24.5,24.25,100.9,0.01869066,89,1.139033049,74.1,3,110,10,0,0,0,0,0
3,2,3,26.5,24.5,24.25,100.8,0.018710622,89,1.137868721,74.2,3,100,8,0,0,0,0,0
3,2,4,26.5,24.5,24.25,100.8,0.018710622,89,1.137868721,74.2,3,120,6,0,0,0,0,0
3,2,5,25.4,24.3,24.01,100.7,0.018871221,94,1.140642248,73.5,0,0,6,0,0,0,0,0
3,2,6,25.3,24.3,24,100.7,0.018913515,94,1.140949137,73.5,0,0,4,0,0,0,0,0
3,2,7,24,23,22.71,100.7,0.017417329,94,1.148622215,68.3,0,0,5,64,26,5,24,22
3,2,8,25.3,23.8,23.53,100.9,0.018075768,92,1.144711517,71.3,3,160,10,386,220,108,264,111
3,2,9,28.1,23.5,23.37,100.9,0.016427455,77,1.137000005,70.0,5,150,8,710,405,200,320,205
3,2,10,29.2,24,23.9,100.9,0.016750491,75,1.132290457,72.0,5,150,8,987,725,582,725,143
3,2,11,30.3,24.5,24.44,101.0,0.017069497,72,1.128740303,73.9,6,170,5,1198,922,765,824,157
3,2,12,30.8,24.8,24.75,101.0,0.017347481,72,1.126393531,75.2,4,170,4,1327,1022,848,855,174
3,2,13,30.9,24.8,24.75,101.0,0.017305437,71,1.126097124,75.1,5,170,4,1368,780,385,389,395
3,2,14,30.8,24.5,24.46,100.8,0.016899231,70,1.124951799,74.0,3,120,8,1315,750,370,401,380
3,2,15,30.8,24.4,24.36,100.7,0.016757529,70,1.1240851,73.6,6,130,8,1174,810,600,757,211
3,2,16,31,24.5,24.47,100.6,0.016855173,70,1.122058864,74.1,4,120,6,954,544,269,439,275
3,2,17,30.3,24.5,24.44,100.6,0.017149203,72,1.124129833,74.1,4,120,8,670,462,342,840,120
3,2,18,29.5,24.4,24.3,100.6,0.017323592,75,1.12679381,73.7,4,120,6,341,251,201,380,49
3,2,19,28.2,24.6,24.43,100.7,0.018175941,82,1.131271322,74.6,3,120,5,39,32,27,136,5
3,2,20,27.5,24.6,24.39,100.7,0.018471311,85,1.133382293,74.6,3,90,0,0,0,0,0,0
3,2,21,27,25,24.75,100.7,0.019341924,89,1.133729127,76.3,2,140,1,0,0,0,0,0
3,2,22,26.8,24.8,24.55,100.8,0.019074963,89,1.136084596,75.4,1,120,0,0,0,0,0,0
3,2,23,26.5,24.5,24.25,100.8,0.018710622,89,1.137868721,74.2,0,0,1,0,0,0,0,0
3,2,24,25.6,24.5,24.21,100.8,0.019091207,94,1.140619045,74.2,0,0,3,0,0,0,0,0
3,3,1,26.8,24.8,24.55,100.7,0.019095351,89,1.134921432,75.5,3,130,5,0,0,0,0,0
3,3,2,27.1,24.3,24.09,100.6,0.018172958,85,1.134293625,73.4,5,70,8,0,0,0,0,0
3,3,3,26.8,24.2,23.98,100.5,0.018158112,86,1.13432576,73.1,4,70,6,0,0,0,0,0
3,3,4,27,24.4,24.18,100.5,0.018396889,86,1.133147239,73.9,5,100,10,0,0,0,0,0
3,3,5,27.2,24,23.81,100.6,0.017649702,83,1.134843598,72.2,5,120,8,0,0,0,0,0
3,3,6,27.1,24.1,23.9,100.6,0.01785151,84,1.134863499,72.6,6,140,9,0,0,0,0,0
3,3,7,26,24,23.75,100.7,0.018136209,89,1.13966162,72.2,2,150,9,64,26,5,23,22
3,3,8,25.6,24.4,24.11,100.7,0.018948585,93,1.139741045,73.9,3,160,10,386,191,63,149,128
3,3,9,28.2,24.6,24.43,100.8,0.018155834,82,1.132430299,74.5,3,180,9,711,291,51,80,240
3,3,10,28.4,25,24.82,100.9,0.018708757,83,1.131824282,76.1,5,140,10,988,489,162,199,327
3,3,11,28.8,24.7,24.55,100.9,0.018046036,80,1.131495358,74.9,7,150,9,1198,683,337,361,346
3,3,12,29.4,25.9,25.73,100.9,0.019806592,82,1.126153607,80.0,5,140,8,1328,916,678,681,238
3,3,13,29.6,25.1,24.98,100.8,0.018388969,78,1.126783249,76.6,5,140,6,1367,1053,874,885,179
3,3,14,30.5,25.6,25.5,100.8,0.018849822,76,1.122635593,78.7,4,170,4,1315,967,776,848,191
3,3,15,30.8,25.7,25.61,100.7,0.018914924,76,1.120301107,79.2,5,170,5,1174,904,750,960,154
3,3,16,30.3,25.4,25.3,100.6,0.018638208,76,1.121516941,77.9,5,170,4,953,543,268,449,275
3,3,17,29.8,25.2,25.08,100.6,0.01851312,77,1.123587331,77.1,5,170,8,669,331,109,289,222
3,3,18,29.3,25,24.87,100.6,0.018390727,79,1.125659916,76.3,3,170,9,339,168,56,332,112
3,3,19,28.3,24.7,24.53,100.6,0.018317582,82,1.129523087,75.0,3,160,9,38,22,11,53,11
3,3,20,28,24.5,24.32,100.7,0.018097418,82,1.132161499,74.2,5,100,8,0,0,0,0,0
3,3,21,28.2,24.6,24.43,100.8,0.018155834,82,1.132430299,74.5,7,90,8,0,0,0,0,0
3,3,22,28,24.6,24.42,100.8,0.018240192,83,1.133033055,74.5,4,120,6,0,0,0,0,0
3,3,23,27.8,24.7,24.5,100.8,0.018488076,84,1.133347201,75.0,5,120,8,0,0,0,0,0
3,3,24,27.5,24.6,24.39,100.8,0.018451194,85,1.134543434,74.6,2,130,4,0,0,0,0,0
3,4,1,27.3,24.5,24.29,100.8,0.018372749,85,1.135437742,74.2,3,110,6,0,0,0,0,0
3,4,2,27.3,24.5,24.29,100.7,0.018392741,85,1.134275904,74.2,3,130,5,0,0,0,0,0
3,4,3,27.2,24.6,24.38,100.7,0.018597991,86,1.134289989,74.6,5,120,5,0,0,0,0,0
3,4,4,27,24.4,24.18,100.6,0.01837694,86,1.134310085,73.9,4,120,4,0,0,0,0,0
3,4,5,26.6,24.5,24.26,100.7,0.018688368,89,1.136400128,74.2,3,120,5,0,0,0,0,0
3,4,6,26.6,24.5,24.26,100.7,0.018688368,89,1.136400128,74.2,5,130,4,0,0,0,0,0
3,4,7,26.5,24.5,24.25,100.8,0.018710622,89,1.137868721,74.2,3,140,5,65,48,38,192,9
3,4,8,27.5,24.7,24.49,100.8,0.018614754,85,1.134253751,75.0,3,120,5,387,284,228,540,56
3,4,9,29.4,25.3,25.16,100.9,0.018786695,80,1.127946118,77.4,4,120,5,711,491,363,570,128
3,4,10,30,26,25.85,100.9,0.019725091,80,1.124067452,80.4,4,100,6,988,682,505,621,177
3,4,11,29.8,25,24.89,100.9,0.018118065,77,1.127633525,76.1,8,120,6,1198,827,612,655,215
3,4,12,31.1,26.1,26.01,100.9,0.019432834,76,1.120513778,80.8,5,120,6,1328,916,678,682,238
3,4,13,31.3,26,25.92,100.8,0.019197186,75,1.119079043,80.4,8,180,6,1367,1005,807,816,199
3,4,14,31.3,26.5,26.4,100.8,0.020070537,77,1.117556785,82.6,5,100,5,1315,1012,840,918,172
3,4,15,31,26,25.91,100.7,0.019345926,76,1.118812015,80.5,4,110,4,1173,903,750,960,153
3,4,16,30.8,25.8,25.71,100.7,0.019086023,76,1.120002096,79.6,4,120,4,952,757,632,969,125
3,4,17,30.2,25.6,25.48,100.7,0.01899793,78,1.122371597,78.7,4,140,3,667,544,454,838,90
3,4,18,29,25.2,25.04,100.7,0.01882993,81,1.127124562,77.1,3,120,1,338,274,228,373,45
3,4,19,28,24.2,24.04,100.8,0.017593396,81,1.134178905,72.9,4,130,0,38,31,25,128,5
3,4,20,27.4,24.2,24.01,100.9,0.01782659,83,1.13715591,72.9,3,120,0,0,0,0,0,0
3,4,21,27.1,24.4,24.18,100.9,0.018275134,86,1.13749465,73.7,2,140,0,0,0,0,0,0
3,4,22,27,24.7,24.47,101.0,0.018785624,88,1.138093905,74.9,0,0,0,0,0,0,0,0
3,4,23,26.6,24.6,24.35,101.0,0.018791253,89,1.139602618,74.5,2,130,0,0,0,0,0,0
3,4,24,26.5,24.5,24.25,101.0,0.018670739,89,1.140197376,74.1,2,140,0,0,0,0,0,0
3,5,1,26.3,24.4,24.15,101.0,0.018593145,90,1.141097113,73.7,2,140,0,0,0,0,0,0
3,5,2,26.1,24.2,23.95,100.9,0.01837499,90,1.141117826,72.9,1,160,0,0,0,0,0,0
3,5,3,25.7,24,23.74,100.9,0.018224104,91,1.14291448,72.1,2,170,1,0,0,0,0,0
3,5,4,25.5,23.8,23.54,100.8,0.018010478,91,1.142927773,71.4,2,150,3,0,0,0,0,0
3,5,5,24.5,23.3,23.02,100.8,0.017650092,93,1.147413745,69.4,3,150,4,0,0,0,0,0
3,5,6,23.5,23.3,22.97,100.9,0.018053451,99,1.151697505,69.4,0,0,5,0,0,0,0,0
3,5,7,23.9,23,22.71,101.0,0.017404999,95,1.15245418,68.2,0,0,1,65,53,44,226,9
3,5,8,26.2,23.8,23.57,101.1,0.017658173,87,1.144278687,71.2,3,200,0,387,298,248,589,51
3,5,9,28,24.5,24.32,101.0,0.018037599,82,1.135640509,74.0,2,180,4,712,352,116,183,236
3,5,10,29.4,24.6,24.49,101.0,0.017610158,77,1.131140976,74.4,5,140,9,989,727,583,718,144
3,5,11,30.1,24,23.94,101.1,0.016334348,71,1.131905177,71.8,8,120,5,1199,923,766,820,157
3,5,12,31,24.5,24.47,101.0,0.016775508,70,1.126660833,73.9,8,140,4,1328,1022,849,853,174
3,5,13,30.8,24,23.98,100.9,0.016079363,68,1.127514778,71.9,8,150,4,1367,1114,930,942,184
3,5,14,31.4,24.2,24.2,100.9,0.016145778,67,1.125176319,72.7,4,130,1,1314,1071,894,978,177
3,5,15,31.4,24.8,24.78,100.8,0.017135826,69,1.122319874,75.2,5,120,1,1172,949,793,1015,157
3,5,16,30.8,23.8,23.79,100.7,0.015802281,68,1.125768745,71.2,3,120,0,951,770,643,969,127
3,5,17,30.1,24,23.95,100.7,0.016411383,71,1.127290769,72.0,3,110,0,666,539,450,837,89
3,5,18,29.5,24,23.92,100.7,0.016663147,73,1.129080323,72.1,4,100,0,336,272,227,369,45
3,5,19,28.2,24.2,24.05,100.8,0.017509191,80,1.13357542,72.9,3,120,0,37,30,25,128,5
3,5,20,27.5,24.5,24.3,100.8,0.018288344,84,1.134832007,74.1,4,100,0,0,0,0,0,0
3,5,21,27,23.8,23.61,100.8,0.017378357,83,1.138340354,71.3,0,0,0,0,0,0,0,0
3,5,22,27,23.8,23.61,100.9,0.017359283,83,1.139503656,71.3,0,0,0,0,0,0,0,0
3,5,23,27,24,23.8,101.0,0.017656592,84,1.140102809,72.0,4,110,3,0,0,0,0,0
3,5,24,26.7,24.2,23.98,101.0,0.018102215,87,1.140448938,72.8,2,120,3,0,0,0,0,0
3,6,1,26.7,24.2,23.98,100.8,0.018141329,87,1.138121072,72.9,0,0,1,0,0,0,0,0
3,6,2,26.7,24.2,23.98,100.8,0.018141329,87,1.138121072,72.9,0,0,0,0,0,0,0,0
3,6,3,26.1,24,23.76,100.8,0.018074641,89,1.140521842,72.2,0,0,0,0,0,0,0,0
3,6,4,25.8,23.8,23.55,100.7,0.017903073,89,1.140839575,71.4,0,0,0,0,0,0,0,0
3,6,5,25.5,23.5,23.25,100.7,0.017558244,89,1.142601324,70.2,0,0,1,0,0,0,0,0
3,6,6,25.4,24,23.72,100.8,0.018370113,92,1.142668478,72.2,0,0,1,0,0,0,0,0
3,6,7,25.2,23.9,23.62,100.8,0.018295487,93,1.143567744,71.8,0,0,0,65,53,45,233,9
3,6,8,26.1,23.4,23.18,100.9,0.017112656,86,1.143371802,69.7,0,0,1,388,268,198,473,70
3,6,9,28.2,24,23.86,100.9,0.017170748,79,1.135300856,72.0,4,120,6,713,406,201,316,206
3,6,10,29.8,24.5,24.41,101.0,0.017279675,74,1.130231487,73.9,3,120,8,989,683,505,622,177
3,6,11,30.3,24.8,24.72,101.0,0.017557791,74,1.127878481,75.2,3,120,6,1199,827,612,655,215
3,6,12,30.8,24.7,24.65,101.0,0.017184103,71,1.126681456,74.7,4,130,6,1328,916,678,682,238
3,6,13,31.5,24.3,24.3,100.9,0.016263742,67,1.124599088,73.1,3,120,6,1367,1053,874,884,179
3,6,14,30.3,24.5,24.44,100.8,0.017109269,72,1.126435068,74.0,3,120,4,1313,1011,840,918,172
3,6,15,31,24.7,24.66,100.7,0.017160521,71,1.122637627,74.9,5,120,4,1171,955,797,1023,157
3,6,16,30,24.5,24.42,100.6,0.017275309,74,1.125020302,74.1,7,100,1,950,769,642,969,127
3,6,17,30,24.5,24.42,100.5,0.017295342,74,1.12386677,74.2,7,100,0,664,538,449,836,89
3,6,18,29,24.3,24.18,100.5,0.017392332,77,1.127415283,73.4,7,90,0,334,272,227,365,45
3,6,19,28,24.5,24.32,100.6,0.01811744,82,1.131001829,74.2,5,90,1,36,29,24,128,5
3,6,20,27.7,24.5,24.31,100.7,0.018223948,84,1.133066475,74.2,4,90,1,0,0,0,0,0
3,6,21,27.4,24.4,24.2,100.7,0.018188241,84,1.13426073,73.8,3,90,0,0,0,0,0,0
3,6,22,27.4,24.3,24.1,100.8,0.018006919,84,1.135708792,73.3,3,90,0,0,0,0,0,0
3,6,23,27.4,24.3,24.1,100.8,0.018006919,84,1.135708792,73.3,3,90,3,0,0,0,0,0
3,6,24,27.3,24.1,23.91,100.8,0.017728221,83,1.136581757,72.5,5,80,3,0,0,0,0,0
3,7,1,27.3,24.1,23.91,100.7,0.017747704,83,1.135419615,72.6,4,90,3,0,0,0,0,0
3,7,2,27.3,24.1,23.91,100.7,0.017747704,83,1.135419615,72.6,3,90,3,0,0,0,0,0
3,7,3,27.2,24,23.81,100.7,0.017630303,83,1.136006127,72.2,4,100,5,0,0,0,0,0
3,7,4,26.8,23.8,23.6,100.6,0.017500832,84,1.136621523,71.4,3,110,4,0,0,0,0,0
3,7,5,26.6,23.6,23.4,100.6,0.017270309,84,1.137790065,70.6,3,100,4,0,0,0,0,0
3,7,6,26,24,23.75,100.7,0.018136209,89,1.13966162,72.2,3,90,3,0,0,0,0,0
3,7,7,25.8,23.8,23.55,100.7,0.017903073,89,1.140839575,71.4,0,0,4,66,38,19,99,19
3,7,8,27.8,24.8,24.6,100.8,0.018652292,85,1.133056681,75.4,3,110,8,389,268,199,475,70
