Localização,Latitude {N+/S-},Longitude {E+/W-},Zona Horaria {+/- GMT},Elevação {m},,,,,,,,,,,,,,
Vitoria,-20.27,-40.28,-3,5,,,,,,,,,,,,,,

Mês,Dia,Hora,TBS {C},TBU {C},T. Pto Orvalho {C},Pressao Atmosferica {kPa},Umidade {kg/kg},U. R. {%},Densidade do ar {kg/m3},Entalpia {BTU/LB},Velocidade do Vento {m/s},Direção do Vento {graus},Cobertura Total de Nuvens {decimas},Rad Horizontal Extraterreste {Wh/m2},Rad Global Horizontal {Wh/m2},Rad Direta {Wh/m2},Rad Direta Normal {Wh/m2},Rad Difusa Horizontal {Wh/m2}
3,15,18,27.7,24.2,22.6,101.0,0.017680663,75,1.137407281,72.8,9,60,0,316,226,176,342,50
3,15,19,26.4,24.3,23.2,101.0,0.018389501,84,1.141078942,73.3,7,40,3,34,17,5,33,11
3,15,20,25.4,24.0,23.2,101.1,0.018312196,89,1.146172946,72.0,3,50,8,0,0,0,0,0
3,15,21,25.0,24.0,23.3,101.3,0.01844273,92,1.149746706,72.0,0,0,8,0,0,0,0,0
3,15,22,24.6,23.6,22.9,101.3,0.017981471,92,1.152121107,70.4,0,0,6,0,0,0,0,0
3,15,23,24.0,23.1,22.4,101.4,0.017443341,93,1.156559626,68.4,2,10,5,0,0,0,0,0
3,15,24,23.4,22.7,22.1,101.4,0.01708946,94,1.159541403,66.9,2,360,1,0,0,0,0,0
3,16,1,23.5,22.9,22.3,101.4,0.017349448,95,1.158679138,67.6,3,350,4,0,0,0,0,0
3,16,2,23.1,22.6,22.1,101.4,0.017065651,96,1.160758867,66.5,2,330,1,0,0,0,0,0
3,16,3,23.0,22.4,21.8,101.3,0.016826623,95,1.160439756,65.8,0,0,3,0,0,0,0,0
3,16,4,22.2,21.8,21.3,101.3,0.016281666,97,1.164576485,63.6,2,350,0,0,0,0,0,0
3,16,5,21.4,21.4,21.1,101.3,0.016041908,100,1.168178309,62.1,2,340,0,0,0,0,0,0
3,16,6,20.9,20.9,20.6,101.3,0.015544902,100,1.171076931,60.4,2,330,0,0,0,0,0,0
3,16,7,20.4,20.4,20.1,101.4,0.015046617,100,1.175148133,58.6,0,0,0,78,57,45,279,12
3,16,8,23.1,22.6,22.1,101.5,0.017048164,96,1.161935396,66.4,2,310,0,389,284,226,554,58
3,16,9,25.8,23.4,22.1,101.5,0.01712807,82,1.151297285,69.4,0,0,0,693,478,354,561,124
3,16,10,28.1,25.0,23.6,101.6,0.018692538,78,1.140840212,75.8,4,30,4,950,623,421,520,202
3,16,11,28.9,25.0,23.3,101.6,0.018354785,73,1.138418787,75.8,3,360,5,1145,750,507,543,243
3,16,12,30.2,26.1,24.4,101.5,0.01968224,73,1.130081652,80.5,5,30,5,1262,871,645,648,226
3,16,13,31.0,27.4,25.9,101.5,0.02165313,76,1.123657798,86.4,8,70,4,1295,926,720,729,206
3,16,14,31.0,27.8,26.5,101.4,0.022415158,79,1.121223251,88.3,7,80,3,1241,912,732,801,180
3,16,15,30.8,28.0,26.8,101.3,0.022899301,81,1.120013052,89.3,6,60,1,1104,812,651,838,160
3,16,16,30.4,27.2,25.8,101.3,0.021591069,78,1.12376871,85.6,8,60,1,893,639,497,844,142
3,16,17,29.1,26.6,25.4,101.3,0.021067792,82,1.129520536,82.9,7,80,3,623,454,362,816,92
3,16,18,28.2,26.0,24.9,101.3,0.020400749,84,1.134070328,80.3,8,70,0,311,222,173,326,49
3,16,19,26.6,24.4,23.3,101.4,0.01838766,84,1.14483699,73.5,6,60,3,32,23,19,116,5
3,16,20,25.3,23.1,21.9,101.4,0.016896016,83,1.152508367,68.3,5,30,0,0,0,0,0,0
3,16,21,25.3,23.1,21.9,101.5,0.016877983,83,1.153677527,68.3,3,30,1,0,0,0,0,0
3,16,22,24.2,22.1,20.9,101.7,0.015811941,84,1.162166351,64.4,0,0,4,0,0,0,0,0
3,16,23,23.9,22.0,20.9,101.7,0.015791897,85,1.163376621,64.1,0,0,3,0,0,0,0,0
3,16,24,23.9,22.0,20.9,101.7,0.015791897,85,1.163376621,64.1,0,0,4,0,0,0,0,0
3,17,1,23.7,21.8,20.7,101.7,0.015585766,85,1.164536827,63.3,0,0,3,0,0,0,0,0
3,17,2,22.6,21.5,20.7,101.7,0.015616208,91,1.168812347,62.3,0,0,4,0,0,0,0,0
3,17,3,22.3,21.4,20.7,101.7,0.015599509,92,1.170029804,61.9,0,0,1,0,0,0,0,0
3,17,4,22.2,21.4,20.7,101.6,0.015657569,93,1.169168622,62.0,0,0,3,0,0,0,0,0
3,17,5,21.8,21.1,20.5,101.6,0.015400791,94,1.171225869,60.9,0,0,0,0,0,0,0,0
3,17,6,21.5,21.0,20.5,101.6,0.015386164,96,1.172445267,60.6,0,0,1,0,0,0,0,0
3,17,7,21.5,21.1,20.6,101.6,0.015526568,97,1.172187044,60.9,0,0,3,76,55,42,265,12
3,17,8,23.6,23.0,22.4,101.7,0.017405604,95,1.161613539,67.9,0,0,3,387,277,215,528,62
3,17,9,25.1,23.5,22.6,101.7,0.0175408,88,1.155527054,69.8,0,0,3,691,494,384,610,110
3,17,10,28.0,24.5,22.9,101.7,0.017899434,75,1.143758199,73.7,0,0,3,948,465,149,184,316
3,17,11,29.0,24.5,22.5,101.7,0.017478219,69,1.140723721,73.6,0,0,8,1142,697,406,435,291
3,17,12,31.0,25.1,22.6,101.7,0.017614439,62,1.132981305,76.0,3,30,6,1259,869,643,646,226
3,17,13,31.4,25.0,22.3,101.7,0.017281664,60,1.132082255,75.6,8,50,4,1292,923,718,727,205
3,17,14,30.7,25.8,23.8,101.6,0.018934778,68,1.130650699,79.1,10,90,3,1237,885,688,753,196
3,17,15,30.5,26.1,24.3,101.5,0.019555275,71,1.12918859,80.5,8,80,3,1100,786,612,787,175
3,17,16,30.0,25.9,24.2,101.5,0.019422843,72,1.131284552,79.6,8,70,3,888,653,524,890,129
3,17,17,29.0,25.0,23.2,101.5,0.018332878,73,1.136960793,75.8,8,100,1,618,442,344,812,98
3,17,18,27.5,24.7,23.4,101.5,0.018474179,80,1.142381207,74.6,7,80,3,306,225,180,314,44
3,17,19,25.9,24.3,23.4,101.5,0.018502923,88,1.148441718,73.0,3,80,1,30,21,15,96,5
3,17,20,25.4,24.0,23.1,101.6,0.01821645,89,1.152013726,71.8,2,90,4,0,0,0,0,0
3,17,21,25.1,24.0,23.3,101.6,0.01834314,91,1.152944336,71.8,1,60,3,0,0,0,0,0
3,17,22,24.7,23.4,22.6,101.7,0.017554701,90,1.157053727,69.4,0,0,5,0,0,0,0,0
3,17,23,24.5,22.8,21.8,101.7,0.016724227,87,1.159336684,67.1,0,0,4,0,0,0,0,0
3,17,24,24.2,22.6,21.6,101.7,0.016550544,87,1.160822021,66.3,0,0,5,0,0,0,0,0
3,18,1,23.9,22.3,21.3,101.6,0.01624854,87,1.161401115,65.2,3,160,3,0,0,0,0,0
3,18,2,23.5,22.1,21.2,101.6,0.016122556,89,1.163196753,64.5,2,120,4,0,0,0,0,0
3,18,3,23.2,21.9,21.0,101.6,0.01595689,89,1.164676657,63.8,3,70,6,0,0,0,0,0
3,18,4,23.0,21.8,21.0,101.5,0.015912472,90,1.164397169,63.5,3,80,8,0,0,0,0,0
3,18,5,22.6,21.6,20.9,101.5,0.015791979,92,1.166192299,62.7,2,280,8,0,0,0,0,0
3,18,6,22.2,21.0,20.2,101.5,0.015108631,90,1.169024291,60.6,0,0,6,0,0,0,0,0
3,18,7,22.0,21.4,20.8,101.6,0.01574147,95,1.169806948,62.0,0,0,4,75,54,42,263,12
3,18,8,22.3,21.8,21.3,101.7,0.016173271,96,1.168977813,63.4,2,280,3,385,276,214,526,61
3,18,9,25.0,23.0,21.9,101.7,0.016816186,85,1.157225849,67.8,2,310,3,688,475,352,558,124
3,18,10,27.5,24.0,22.3,101.7,0.017312183,75,1.14671276,71.7,2,240,4,945,577,336,415,241
3,18,11,26.7,23.7,22.2,101.7,0.017177993,78,1.150013589,70.5,3,160,6,1139,695,405,433,290
3,18,12,28.2,24.6,23.0,101.6,0.017996451,75,1.141702112,74.1,1,340,6,1256,822,556,559,266
3,18,13,28.3,24.5,22.8,101.6,0.017792618,73,1.14168701,73.7,8,140,5,1288,921,716,725,204
3,18,14,29.0,25.0,23.2,101.5,0.018332878,73,1.136960793,75.8,8,120,3,1233,882,686,751,196
3,18,15,28.5,24.9,23.3,101.5,0.018379302,75,1.138762798,75.4,8,130,3,1095,783,609,784,174
3,18,16,28.0,25.0,23.6,101.4,0.018775424,79,1.138825209,75.9,7,140,3,884,632,491,835,140
3,18,17,27.0,25.0,24.0,101.4,0.019198268,85,1.141865847,76.0,5,110,3,613,438,341,809,97
3,18,18,26.9,24.6,23.4,101.4,0.018584706,83,1.143340523,74.3,3,100,3,301,215,167,297,48
3,18,19,26.5,23.9,22.6,101.4,0.017632434,81,1.146571297,71.4,3,90,3,28,21,16,104,4
3,18,20,25.0,23.5,22.6,101.4,0.017638363,88,1.152329045,69.9,0,0,1,0,0,0,0,0
3,18,21,23.8,22.3,21.4,101.4,0.01632479,88,1.159366718,65.3,3,30,6,0,0,0,0,0
3,18,22,23.7,23.2,22.7,101.5,0.01770491,96,1.15839633,68.7,0,0,4,0,0,0,0,0
3,18,23,23.3,23.0,22.6,101.5,0.017567843,98,1.160207959,68.0,0,0,1,0,0,0,0,0
3,18,24,23.4,23.0,22.5,101.5,0.01752568,97,1.159893192,68.0,3,330,6,0,0,0,0,0
3,19,1,23.1,22.7,22.2,101.5,0.017198206,97,1.161662637,66.8,3,320,5,0,0,0,0,0
3,19,2,22.8,22.4,21.9,101.5,0.016876225,97,1.163426274,65.7,3,300,1,0,0,0,0,0
3,19,3,22.4,22.0,21.5,101.4,0.016472144,97,1.164589705,64.3,0,0,3,0,0,0,0,0
3,19,4,22.4,22.2,21.8,101.3,0.016782851,98,1.162875264,65.1,0,0,3,0,0,0,0,0
3,19,5,22.3,22.1,21.7,101.3,0.01667768,98,1.163460422,64.7,3,310,1,0,0,0,0,0
3,19,6,22.3,22.1,21.7,101.3,0.01667768,98,1.163460422,64.7,3,300,3,0,0,0,0,0
3,19,7,22.1,22.0,21.6,101.3,0.016615161,99,1.164362525,64.3,0,0,8,74,31,6,32,25
3,19,8,23.0,22.4,21.8,101.4,0.016809325,95,1.161616759,65.7,2,310,9,384,274,213,504,61
3,19,9,25.8,23.4,22.1,101.4,0.017146449,82,1.150129926,69.5,3,300,3,686,419,244,379,175
3,19,10,27.4,24.5,23.1,101.4,0.01821146,79,1.142103939,73.8,2,330,6,943,618,418,510,200
3,19,11,28.9,25.4,23.8,101.4,0.019061241,76,1.134925663,77.6,4,20,5,1136,693,404,429,289
3,19,12,29.6,25.7,24.0,101.4,0.019272133,73,1.131929165,78.8,3,40,6,1252,820,555,557,266
3,19,13,29.0,25.6,24.1,101.3,0.019377407,76,1.13287241,78.5,5,70,5,1284,886,656,666,230
3,19,14,30.0,24.5,22.1,101.3,0.017136218,64,1.133095021,73.8,8,90,4,1229,879,683,754,195
3,19,15,29.9,24.5,22.2,101.2,0.017198006,65,1.132240532,73.8,8,80,3,1091,665,387,506,278
3,19,16,28.2,25.0,23.5,101.2,0.018731729,77,1.135902142,76.0,8,40,6,879,536,312,544,224
3,19,17,28.0,24.5,22.9,101.2,0.017997922,75,1.137959849,73.9,7,50,6,608,371,216,630,155
3,19,18,27.2,24.5,23.2,101.2,0.018335399,80,1.140389503,74.0,7,40,6,296,217,174,285,43
3,19,19,26.3,24.0,22.8,101.2,0.017913184,83,1.144571685,72.0,7,40,1,26,19,14,82,4
3,19,20,25.5,24.0,23.1,101.2,0.018250746,88,1.14703257,72.0,3,10,3,0,0,0,0,0
3,19,21,24.5,23.5,22.8,101.2,0.017886358,92,1.151541612,70.0,0,0,4,0,0,0,0,0
3,19,22,24.0,23.0,22.3,101.3,0.017308737,92,1.155662317,68.0,0,0,3,0,0,0,0,0
3,19,23,23.7,22.8,22.1,101.3,0.017131599,93,1.157150878,67.3,3,10,3,0,0,0,0,0
3,19,24,24.1,23.0,22.2,101.3,0.017266615,91,1.155349659,68.0,3,10,5,0,0,0,0,0
3,20,1,24.0,23.0,22.3,101.3,0.017308737,92,1.155662317,68.0,3,10,1,0,0,0,0,0
3,20,2,24.0,22.4,21.4,101.3,0.016406158,87,1.157296275,65.7,3,10,0,0,0,0,0,0
3,20,3,23.0,22.0,21.3,101.3,0.016236863,92,1.16151211,64.3,2,340,0,0,0,0,0,0
3,20,4,23.0,22.0,21.3,101.3,0.016236863,92,1.16151211,64.3,2,310,0,0,0,0,0,0
3,20,5,22.5,22.0,21.5,101.2,0.016463861,96,1.161914627,64.3,2,310,0,0,0,0,0,0
3,20,6,22.5,22.0,21.5,101.2,0.016463861,96,1.161914627,64.3,2,310,0,0,0,0,0,0
3,20,7,22.5,21.9,21.3,101.2,0.016317779,95,1.162180551,64.0,2,340,0,73,50,37,214,13
3,20,8,25.0,22.6,21.3,101.2,0.01630178,82,1.152464507,66.5,4,20,4,382,250,169,400,81
3,20,9,27.0,23.6,22.0,101.3,0.016970475,75,1.144717176,70.3,7,30,5,684,335,107,167,228
3,20,10,28.3,24.9,23.3,101.3,0.01850417,76,1.137051241,75.5,7,360,8,940,461,148,180,313
3,20,11,29.7,24.6,22.4,101.3,0.017424138,66,1.133706713,74.2,7,10,8,1133,691,403,428,289
3,20,12,30.6,25.0,22.6,101.2,0.017719671,64,1.12871004,75.9,8,20,6,1249,762,444,445,318
3,20,13,31.8,25.4,22.8,101.2,0.017879627,60,1.123987428,77.5,8,20,6,1280,883,654,664,230
3,20,14,32.0,24.5,21.3,101.1,0.016336247,54,1.124854085,73.8,8,30,4,1224,875,681,751,194
3,20,15,31.8,24.4,21.3,101.0,0.016278821,55,1.124579644,73.4,10,40,3,1086,662,386,504,277
3,20,16,30.7,25.2,22.9,100.9,0.018071067,64,1.124376046,76.9,10,50,6,874,572,387,675,185
3,20,17,30.0,24.8,22.6,100.9,0.017704309,66,1.127618482,75.2,8,40,5,603,295,95,276,201
3,20,18,28.8,24.5,22.6,100.9,0.017720383,71,1.13207138,74.0,8,40,8,291,142,46,177,97
3,20,19,26.2,23.1,21.6,100.9,0.016608368,77,1.143892477,68.5,10,40,8,24,10,2,10,8
3,20,20,25.6,23.5,22.4,101.0,0.017459929,84,1.145797845,70.1,7,30,9,0,0,0,0,0
3,20,21,25.0,23.3,22.3,101.1,0.017384012,87,1.149376856,69.3,7,30,9,0,0,0,0,0
3,20,22,25.0,23.0,21.9,101.1,0.016923819,85,1.150204752,68.1,7,30,9,0,0,0,0,0
3,20,23,25.0,23.0,21.9,101.2,0.016905789,85,1.151374935,68.0,5,20,9,0,0,0,0,0
3,20,24,25.0,23.0,21.9,101.2,0.016905789,85,1.151374935,68.0,5,20,9,0,0,0,0,0
3,21,1,24.9,23.0,21.9,101.2,0.016947856,85,1.151685403,68.0,7,10,9,0,0,0,0,0
3,21,2,24.8,22.6,21.4,101.2,0.016385775,83,1.15308636,66.5,7,360,8,0,0,0,0,0
3,21,3,25.3,23.5,22.5,101.1,0.017567668,86,1.147891774,70.0,7,360,6,0,0,0,0,0
3,21,4,24.7,22.9,21.9,101.1,0.016897901,86,1.151409968,67.7,7,360,4,0,0,0,0,0
3,21,5,24.2,22.5,21.5,101.1,0.01650583,87,1.154054328,66.2,5,350,5,0,0,0,0,0
3,21,6,24.6,22.5,21.3,101.1,0.016337784,84,1.15280738,66.2,2,20,6,0,0,0,0,0
3,21,7,24.2,21.5,20.0,101.1,0.015043724,79,1.156703181,62.5,3,20,8,72,30,5,31,24
3,21,8,26.0,23.1,21.6,101.1,0.016656027,78,1.146840541,68.4,7,340,9,380,186,60,141,127
3,21,9,27.2,24.0,22.5,101.2,0.017533902,77,1.14181877,71.9,5,300,8,682,283,52,81,231
3,21,10,28.3,24.4,22.6,101.2,0.017709989,73,1.137339073,73.5,5,350,9,938,309,23,29,286
3,21,11,30.1,25.2,23.1,101.2,0.01826175,68,1.129613813,76.8,6,350,10,1130,740,500,533,240
3,21,12,31.0,25.2,22.8,101.2,0.017882522,63,1.126938733,76.7,5,20,5,1245,760,442,444,317
3,21,13,31.8,26.2,24.0,101.1,0.019266439,65,1.120448298,81.1,5,360,6,1276,625,200,203,425
3,21,14,32.5,27.5,25.6,101.0,0.021317952,68,1.113214996,87.1,8,30,8,1220,744,433,478,311
3,21,15,32.5,27.5,25.6,100.9,0.021341981,68,1.112071264,87.1,7,20,6,1081,659,384,501,275
3,21,16,32.0,26.0,23.6,100.8,0.018901563,63,1.117026958,80.4,8,30,6,869,361,66,115,295
3,21,17,30.1,25.6,23.7,100.8,0.019018768,70,1.123820113,78.7,7,50,9,597,293,94,274,199
3,21,18,27.2,23.1,21.2,100.8,0.01620678,71,1.139670747,68.5,5,50,8,286,119,22,248,97
3,21,19,26.0,23.0,21.5,100.9,0.016539615,78,1.144780494,68.1,5,40,9,22,11,3,20,7
3,21,20,25.2,23.6,22.7,100.9,0.017803424,88,1.145582652,70.5,2,30,8,0,0,0,0,0
3,21,21,24.8,23.4,22.5,101.1,0.017623023,89,1.149718576,69.7,4,60,8,0,0,0,0,0
3,21,22,24.8,23.4,22.5,101.1,0.017623023,89,1.149718576,69.7,5,40,5,0,0,0,0,0
3,21,23,25.1,23.3,22.3,101.1,0.017341894,86,1.149067179,69.3,7,40,8,0,0,0,0,0
3,21,24,25.1,23.5,22.6,101.2,0.01763334,88,1.149679633,70.0,8,40,10,0,0,0,0,0
3,22,1,25.2,23.4,22.4,101.2,0.017435964,86,1.14964906,69.6,3,30,10,0,0,0,0,0
3,22,2,25.0,23.5,22.6,101.1,0.017694116,88,1.148819646,70.1,7,30,9,0,0,0,0,0
3,22,3,25.1,23.5,22.6,101.0,0.01767062,88,1.147340665,70.1,8,20,10,0,0,0,0,0
3,22,4,25.0,23.6,22.7,101.0,0.017868952,89,1.14736972,70.5,8,30,9,0,0,0,0,0
3,22,5,23.8,22.8,22.1,101.1,0.017125087,92,1.154489131,67.4,2,80,8,0,0,0,0,0
3,22,6,23.8,22.4,21.5,101.1,0.016524882,89,1.15557439,65.8,3,40,4,0,0,0,0,0
3,22,7,23.4,22.0,21.1,101.1,0.016102693,89,1.157898716,64.4,0,0,6,71,29,5,31,24
3,22,8,25.5,23.3,22.1,101.1,0.017173483,83,1.147830532,69.2,3,30,9,378,157,29,68,128
3,22,9,28.4,25.7,24.4,101.2,0.019822735,81,1.133219082,79.0,3,20,9,680,333,107,166,226
3,22,10,29.4,26.3,24.9,101.2,0.020434826,79,1.128397343,81.6,3,20,8,935,669,520,635,148
3,22,11,30.7,26.5,24.8,101.2,0.020234567,72,1.123919941,82.4,5,30,3,1127,738,499,531,239
3,22,12,32.0,28.1,26.6,101.2,0.022600589,75,1.115023812,89.8,7,40,5,1242,857,634,636,223
3,22,13,32.4,27.8,26.0,101.1,0.021891963,71,1.113688126,88.4,7,20,4,1272,833,563,572,270
3,22,14,33.0,27.4,25.3,101.0,0.020922071,65,1.112081289,86.6,9,80,5,1216,504,92,102,412
3,22,15,29.3,26.6,25.4,101.0,0.021050746,81,1.125460592,83.1,7,70,9,1076,355,27,35,328
3,22,16,26.8,24.8,23.8,100.9,0.019054617,85,1.137247759,75.4,5,70,10,864,285,22,38,263
3,22,17,25.4,24.2,23.4,100.9,0.018670719,91,1.143265374,73.0,6,50,10,592,195,15,43,181
3,22,18,25.2,23.7,22.8,101.0,0.017941419,88,1.146470729,70.9,6,40,10,280,93,7,80,86
3,22,19,25.1,23.5,22.6,101.0,0.01767062,88,1.147340665,70.1,5,360,10,20,7,1,3,6
3,22,20,25.0,23.5,22.6,101.0,0.017712777,88,1.147649846,70.1,5,10,10,0,0,0,0,0
3,22,21,25.0,23.0,21.9,101.1,0.016923819,85,1.150204752,68.1,3,10,10,0,0,0,0,0
3,22,22,24.8,22.7,21.5,101.2,0.016535847,84,1.15281534,66.9,4,30,10,0,0,0,0,0
3,22,23,24.5,22.5,21.4,101.2,0.016362325,84,1.154290952,66.1,5,30,10,0,0,0,0,0
3,22,24,24.5,22.5,21.4,101.2,0.016362325,84,1.154290952,66.1,4,10,10,0,0,0,0,0
3,23,1,24.7,22.6,21.4,101.2,0.016427781,84,1.153397597,66.5,0,0,10,0,0,0,0,0
3,23,2,24.7,22.6,21.4,101.2,0.016427781,84,1.153397597,66.5,0,0,10,0,0,0,0,0
3,23,3,24.6,22.6,21.5,101.2,0.016469794,84,1.153709042,66.5,0,0,10,0,0,0,0,0
3,23,4,24.3,22.5,21.5,101.1,0.016463809,86,1.153742279,66.2,3,30,9,0,0,0,0,0
3,23,5,24.1,22.4,21.4,101.0,0.016416208,87,1.153462601,65.9,3,360,8,0,0,0,0,0
3,23,6,23.2,22.0,21.2,101.1,0.016186671,90,1.158527679,64.4,0,0,6,0,0,0,0,0
3,23,7,23.2,22.0,21.2,101.1,0.016186671,90,1.158527679,64.4,0,0,5,70,23,2,10,21
3,23,8,24.5,23.4,22.7,101.2,0.017730999,91,1.151821277,69.6,0,0,10,376,156,29,68,128
3,23,9,26.0,24.6,23.8,101.3,0.018985053,89,1.144933756,74.4,0,0,9,677,281,51,80,230
3,23,10,27.8,25.3,24.1,101.3,0.019379658,82,1.137385603,77.2,3,30,9,932,387,71,86,316
3,23,11,30.3,27.0,25.6,101.4,0.02124884,78,1.125847452,84.6,5,20,9,1124,551,176,188,374
3,23,12,31.7,27.7,26.1,101.3,0.021955364,74,1.118343467,87.9,7,20,8,1238,755,440,442,315
3,23,13,32.7,28.0,26.2,101.3,0.022089361,70,1.114455044,89.2,7,40,6,1268,621,199,202,422
3,23,14,32.0,26.5,24.3,101.2,0.019684088,65,1.120091931,82.4,8,10,8,1211,593,190,210,403
3,23,15,30.5,26.0,24.1,101.2,0.019448032,70,1.126039328,80.2,8,10,8,1071,354,27,35,327
3,23,16,28.0,24.0,22.2,101.2,0.017197185,72,1.139385468,71.9,8,40,10,859,283,21,37,262
3,23,17,27.0,24.0,22.5,101.2,0.017618143,78,1.142429111,71.9,5,40,10,587,194,15,43,179
3,23,18,26.5,24.0,22.7,101.2,0.017828855,81,1.143958506,71.9,3,40,10,275,91,7,79,84
3,23,19,26.0,23.6,22.4,101.2,0.01740998,82,1.146621214,70.4,3,40,10,19,6,0,3,6
3,23,20,25.4,23.2,22.0,101.2,0.017043336,83,1.149584812,68.8,2,50,10,0,0,0,0,0
3,23,21,25.0,22.8,21.6,101.3,0.016584732,83,1.153092127,67.2,2,50,4,0,0,0,0,0
3,23,22,24.8,22.5,21.3,101.3,0.016218918,82,1.15452755,66.1,3,60,5,0,0,0,0,0
3,23,23,24.5,22.2,20.9,101.4,0.015883512,82,1.157440357,64.9,2,50,5,0,0,0,0,0
3,23,24,24.2,22.4,21.4,101.4,0.016304857,86,1.157843278,65.7,2,40,3,0,0,0,0,0
3,24,1,24.0,22.3,21.3,101.4,0.016240786,87,1.158738894,65.3,3,50,0,0,0,0,0,0
3,24,2,23.9,22.0,20.9,101.4,0.015842222,85,1.159853308,64.2,2,60,3,0,0,0,0,0
3,24,3,23.7,21.8,20.7,101.3,0.015652077,85,1.159835912,63.5,3,50,4,0,0,0,0,0
3,24,4,23.6,21.5,20.3,101.3,0.015262189,83,1.160936641,62.4,2,60,4,0,0,0,0,0
3,24,5,23.4,21.7,20.7,101.3,0.0156333,86,1.161043431,63.2,0,0,3,0,0,0,0,0
3,24,6,22.8,21.6,20.8,101.3,0.015740893,90,1.163201009,62.8,0,0,4,0,0,0,0,0
3,24,7,22.3,21.5,20.8,101.4,0.015790816,93,1.166228452,62.4,0,0,6,69,45,30,174,15
3,24,8,23.0,22.0,21.3,101.5,0.016203188,92,1.163866733,64.2,2,320,5,374,258,191,452,67
3,24,9,25.6,23.0,21.6,101.6,0.01658179,80,1.154189635,67.8,3,320,4,675,442,299,465,143
3,24,10,28.1,24.0,22.1,101.6,0.017078757,71,1.143721169,71.7,2,300,5,930,567,330,403,237
3,24,11,28.2,24.0,22.1,101.6,0.017036707,71,1.143416875,71.7,0,0,6,1120,734,496,528,238
3,24,12,28.4,24.0,22.0,101.7,0.016933635,70,1.143967702,71.6,4,140,5,1234,882,687,689,196
3,24,13,30.7,25.0,22.6,101.6,0.017596297,63,1.133016927,75.7,7,120,3,1264,929,745,757,183
3,24,14,30.6,25.0,22.6,101.6,0.017638382,64,1.133315361,75.7,8,120,1,1206,887,712,785,175
3,24,15,30.1,24.0,21.3,101.5,0.016257939,61,1.136519585,71.6,7,120,1,1066,784,629,821,155
3,24,16,30.0,25.0,22.9,101.5,0.017911294,67,1.133956918,75.8,7,120,1,853,623,496,865,127
3,24,17,29.0,24.5,22.5,101.5,0.017517465,69,1.13841054,73.7,5,110,0,582,428,343,786,84
3,24,18,27.0,24.5,23.3,101.5,0.018360575,82,1.144487238,73.8,5,120,1,270,199,159,199,39
3,24,19,26.0,24.1,23.1,101.5,0.018141072,86,1.148706809,72.2,3,140,1,17,12,10,57,2
3,24,20,25.0,23.7,22.9,101.6,0.01791296,90,1.154106399,70.6,0,0,1,0,0,0,0,0
3,24,21,24.3,23.3,22.6,101.6,0.017587422,92,1.15741123,69.1,0,0,0,0,0,0,0,0
3,24,22,24.3,23.5,22.9,101.7,0.017878153,94,1.158023997,69.8,0,0,3,0,0,0,0,0
3,24,23,23.6,23.1,22.6,101.7,0.017557904,96,1.161336906,68.3,0,0,6,0,0,0,0,0
3,24,24,23.5,23.0,22.5,101.7,0.017447751,96,1.161928521,67.9,0,0,5,0,0,0,0,0
3,25,1,23.3,22.8,22.3,101.6,0.01724694,96,1.16193405,67.2,0,0,4,0,0,0,0,0
3,25,2,23.0,22.4,21.8,101.6,0.016774835,95,1.163970764,65.7,0,0,4,0,0,0,0,0
3,25,3,22.7,22.2,21.7,101.6,0.016605511,96,1.165460013,64.9,0,0,3,0,0,0,0,0
3,25,4,22.3,21.9,21.4,101.5,0.016351569,97,1.166353056,63.9,3,330,4,0,0,0,0,0
3,25,5,22.3,22.0,21.6,101.5,0.01649736,97,1.166086725,64.2,0,0,1,0,0,0,0,0
3,25,6,22.3,22.0,21.6,101.6,0.016480565,97,1.167266284,64.2,3,300,1,0,0,0,0,0
3,25,7,22.3,22.0,21.6,101.6,0.016480565,97,1.167266284,64.2,3,300,1,68,44,30,171,14
3,25,8,23.6,22.7,22.0,101.6,0.016970108,93,1.161262312,66.8,3,300,5,372,266,207,489,59
3,25,9,26.1,24.0,22.9,101.7,0.017902035,84,1.151015478,71.7,0,0,3,673,330,106,164,224
3,25,10,28.8,24.7,22.9,101.7,0.017886021,72,1.140751787,74.5,2,170,8,927,306,23,28,283
3,25,11,29.0,24.8,22.9,101.7,0.017964574,71,1.13985676,74.9,3,150,10,1117,369,28,30,341
3,25,12,27.9,25.0,23.6,101.7,0.018756779,79,1.142607167,75.8,5,160,10,1230,511,93,94,417
3,25,13,27.9,24.9,23.5,101.7,0.018592321,79,1.142900521,75.3,4,170,9,1259,768,447,454,321
3,25,14,28.8,24.5,22.6,101.6,0.017582019,71,1.140171813,73.7,5,150,6,1202,829,614,677,216
3,25,15,28.3,24.0,22.0,101.6,0.016994663,70,1.143112781,71.7,7,150,4,1062,759,590,771,169
3,25,16,28.6,24.0,21.9,101.5,0.016887596,69,1.141043504,71.7,7,150,3,848,623,500,872,123
3,25,17,27.4,24.0,22.4,101.5,0.017392323,76,1.14469496,71.8,7,170,1,577,424,340,781,84
3,25,18,26.5,24.0,22.7,101.5,0.017771455,81,1.147452633,71.8,5,170,1,265,193,154,181,39
3,25,19,25.6,23.6,22.5,101.5,0.017522509,85,1.15135743,70.2,3,190,0,15,11,9,51,2
3,25,20,24.6,23.5,22.8,101.6,0.017770038,91,1.155915017,69.8,3,220,0,0,0,0,0,0
