Localização,Latitude {N+/S-},Longitude {E+/W-},Zona Horaria {+/- GMT},Elevação {m},,,,,,,,,,,,,,
Florianopolis,-27.67,-48.55,-3,7,,,,,,,,,,,,,,

Mês,Dia,Hora,TBS {C},TBU {C},T. Pto Orvalho {C},Pressao Atmosferica {kPa},Umidade {kg/kg},U. R. {%},Densidade do ar {kg/m3},Entalpia {BTU/LB},Velocidade do Vento {m/s},Direção do Vento {graus},Cobertura Total de Nuvens {decimas},Rad Horizontal Extraterreste {Wh/m2},Rad Global Horizontal {Wh/m2},Rad Direta {Wh/m2},Rad Direta Normal {Wh/m2},Rad Difusa Horizontal {Wh/m2}
4,18,1,18.7,16.4,14.8,101.7,0.010658931,79,1.194,45.7,0,0,10,0,0,0,0,0
4,18,2,18.2,16.4,15.1,101.6,0.010877283,84,1.194,45.8,2,270,10,0,0,0,0,0
4,18,3,17.9,16.5,15.4,101.6,0.011118267,87,1.195,46.1,2,290,10,0,0,0,0,0
4,18,4,17.0,16.0,15.1,101.6,0.010910612,90,1.199,44.6,0,0,5,0,0,0,0,0
4,18,5,16.6,15.6,14.7,101.6,0.010619736,90,1.201,43.5,2,320,4,0,0,0,0,0
4,18,6,15.8,15.1,14.4,101.6,0.010389488,93,1.205,42.1,2,350,3,0,0,0,0,0
4,18,7,15.0,14.5,13.9,101.6,0.010060381,95,1.209,40.4,0,0,0,27,19,15,54,4
4,18,8,14.2,13.5,12.8,101.6,0.009323386,93,1.214,37.8,0,0,0,275,195,151,50,45
4,18,9,16.8,15.0,13.6,101.6,0.009865962,83,1.202,41.8,2,340,8,548,235,48,368,187
4,18,10,20.0,16.3,13.8,101.6,0.010017679,69,1.188,45.4,3,360,3,775,532,391,503,142
4,18,11,21.7,17.3,14.6,101.6,0.010496841,65,1.181,48.4,2,330,0,943,669,516,542,153
4,18,12,22.0,17.5,14.7,101.6,0.0106145,64,1.179,49.0,3,30,0,1038,737,568,554,169
4,18,13,23.7,18.5,15.5,101.5,0.011161108,61,1.170,52.1,5,30,1,1055,741,562,575,178
4,18,14,24.8,18.8,15.4,101.5,0.011086501,57,1.166,53.0,4,50,1,993,697,529,441,168
4,18,15,24.8,18.3,14.5,101.4,0.010468898,54,1.166,51.5,5,40,4,855,540,340,272,201
4,18,16,24.4,18.3,14.7,101.2,0.010660455,56,1.165,51.5,2,30,6,652,356,156,457,199
4,18,17,25.0,19.0,15.6,101.2,0.011301202,57,1.162,53.8,3,40,4,396,250,157,268,93
4,18,18,24.5,19.5,16.7,101.2,0.01215894,63,1.162,55.4,2,30,6,109,60,26,51,33
4,18,19,21.5,18.5,16.7,101.3,0.012099361,75,1.175,52.2,1,180,8,0,0,0,0,0
4,18,20,20.7,17.8,16.0,101.4,0.011544072,76,1.180,50.0,1,180,8,0,0,0,0,0
4,18,21,20.0,18.0,16.7,101.4,0.012081669,83,1.182,50.7,0,0,9,0,0,0,0,0
4,18,22,19.0,17.5,16.4,101.5,0.011868875,87,1.188,49.1,0,0,1,0,0,0,0,0
4,18,23,18.8,17.6,16.7,101.5,0.012073939,89,1.188,49.4,0,0,8,0,0,0,0,0
4,18,24,18.8,17.6,16.7,101.5,0.012073939,89,1.188,49.4,0,0,9,0,0,0,0,0
4,19,1,19.0,17.6,16.6,101.5,0.011990921,87,1.188,49.4,0,0,8,0,0,0,0,0
4,19,2,19.0,18.2,17.5,101.5,0.012733659,93,1.186,51.3,2,150,8,0,0,0,0,0
4,19,3,18.8,18.2,17.6,101.5,0.012816871,94,1.187,51.3,2,160,8,0,0,0,0,0
4,19,4,18.5,18.0,17.5,101.5,0.012691983,95,1.188,50.7,0,0,3,0,0,0,0,0
4,19,5,18.0,17.4,16.8,101.5,0.012162333,94,1.191,48.8,2,280,4,0,0,0,0,0
4,19,6,17.4,17.2,16.8,101.5,0.012169477,98,1.194,48.2,0,0,4,0,0,0,0,0
4,19,7,16.5,16.5,16.2,101.5,0.011710132,100,1.198,46.1,0,0,3,26,18,13,50,5
4,19,8,15.8,15.3,14.7,101.5,0.010623457,95,1.203,42.7,0,0,1,272,191,145,257,46
4,19,9,18.3,16.8,15.7,101.6,0.011305979,86,1.193,46.9,0,0,3,544,373,274,424,99
4,19,10,22.1,19.6,18.1,101.6,0.013230835,80,1.174,55.7,0,0,1,771,541,411,486,130
4,19,11,22.3,19.5,17.9,101.6,0.01301579,77,1.174,55.4,0,0,1,938,658,500,451,158
4,19,12,24.1,20.1,17.9,101.6,0.013064843,70,1.166,57.3,0,0,3,1033,709,520,248,189
4,19,13,25.5,21.0,18.7,101.5,0.013730092,67,1.159,60.5,0,0,6,1049,573,252,345,321
4,19,14,24.8,21.0,19.0,101.4,0.01403769,71,1.160,60.5,3,130,5,987,585,318,97,267
4,19,15,23.1,20.6,19.2,101.4,0.014192283,80,1.166,59.2,4,170,8,849,364,75,42,289
4,19,16,23.0,20.0,18.3,101.4,0.013417924,76,1.168,57.1,4,150,9,646,231,24,43,207
4,19,17,22.0,19.0,17.2,101.4,0.012517247,76,1.173,53.8,5,170,9,390,140,15,41,125
4,19,18,21.5,19.5,18.2,101.4,0.013377452,83,1.174,55.5,3,180,9,105,38,4,20,34
4,19,19,21.5,18.5,16.7,101.4,0.012085945,75,1.176,52.2,2,210,9,0,0,0,0,0
4,19,20,19.7,17.7,16.4,101.4,0.011835693,83,1.184,49.7,5,210,8,0,0,0,0,0
4,19,21,19.5,17.3,15.8,101.5,0.011419054,81,1.187,48.5,3,210,9,0,0,0,0,0
4,19,22,19.5,17.0,15.3,101.6,0.011046885,78,1.189,47.5,3,210,5,0,0,0,0,0
4,19,23,18.5,16.7,15.4,101.6,0.011104969,84,1.193,46.6,0,0,4,0,0,0,0,0
4,19,24,19.5,17.0,15.3,101.6,0.011046885,78,1.189,47.5,3,240,10,0,0,0,0,0
4,20,1,18.5,16.5,15.1,101.6,0.010870007,82,1.193,46.0,0,0,1,0,0,0,0,0
4,20,2,17.5,16.5,15.7,101.6,0.011283895,91,1.196,46.1,0,0,5,0,0,0,0,0
4,20,3,17.5,16.5,15.7,101.6,0.011283895,91,1.196,46.1,0,0,4,0,0,0,0,0
4,20,4,16.7,16.0,15.3,101.5,0.011046109,93,1.199,44.7,0,0,4,0,0,0,0,0
4,20,5,17.0,16.3,15.6,101.5,0.011269084,93,1.197,45.5,4,270,0,0,0,0,0,0
4,20,6,16.5,15.0,13.8,101.5,0.010000302,86,1.202,41.8,0,0,0,0,0,0,0,0
4,20,7,16.0,15.5,14.9,101.6,0.010754777,95,1.203,43.2,0,0,0,25,18,14,48,4
4,20,8,15.7,15.5,15.1,101.7,0.010867904,98,1.206,43.2,0,0,0,269,191,147,303,44
4,20,9,18.0,16.7,15.7,101.7,0.011300131,88,1.195,46.6,0,0,0,540,383,296,432,88
4,20,10,19.0,17.5,16.4,101.7,0.011843844,87,1.190,49.0,0,0,0,766,544,420,496,125
4,20,11,22.0,19.0,17.2,101.7,0.012475834,76,1.177,53.7,3,360,0,933,662,510,536,152
4,20,12,24.0,19.5,17.0,101.7,0.012295054,66,1.169,55.3,2,340,0,1027,729,562,563,167
4,20,13,25.5,19.5,16.2,101.6,0.011687332,57,1.163,55.3,0,0,0,1044,741,571,583,170
4,20,14,25.5,21.0,18.7,101.6,0.013714393,67,1.160,60.4,2,130,0,981,696,537,600,160
4,20,15,26.0,21.0,18.4,101.6,0.013506111,64,1.158,60.4,3,130,0,843,599,461,612,137
4,20,16,24.0,20.5,18.6,101.5,0.013664256,73,1.165,58.8,4,130,0,640,454,350,516,104
4,20,17,23.0,19.5,17.5,101.5,0.012738913,73,1.170,55.4,5,130,3,385,264,194,490,70
4,20,18,22.0,18.5,16.4,101.5,0.011865152,72,1.176,52.1,2,160,3,101,69,51,161,18
4,20,19,19.6,18.2,17.2,101.5,0.01248417,88,1.184,51.3,2,150,5,0,0,0,0,0
4,20,20,18.8,17.7,16.8,101.5,0.012196511,90,1.188,49.7,0,0,4,0,0,0,0,0
4,20,21,18.2,17.5,16.8,101.6,0.012188429,93,1.192,49.1,1,150,0,0,0,0,0,0
4,20,22,16.8,16.7,16.4,101.6,0.011809472,99,1.198,46.7,0,0,0,0,0,0,0,0
4,20,23,15.4,15.3,15.0,101.6,0.010778013,99,1.206,42.7,0,0,0,0,0,0,0,0
4,20,24,15.4,15.3,15.0,101.7,0.010767191,99,1.207,42.6,0,0,0,0,0,0,0,0
4,21,1,15.4,15.3,15.0,101.7,0.010767191,99,1.207,42.6,0,0,0,0,0,0,0,0
4,21,2,15.3,15.2,14.9,101.6,0.010707519,99,1.207,42.4,1,330,0,0,0,0,0,0
4,21,3,15.2,15.0,14.6,101.6,0.010526435,98,1.207,41.8,2,360,0,0,0,0,0,0
4,21,4,16.7,16.5,16.1,101.6,0.011615442,98,1.199,46.1,2,20,0,0,0,0,0,0
4,21,5,16.8,16.6,16.2,101.5,0.011703309,98,1.197,46.4,2,290,0,0,0,0,0,0
4,21,6,16.4,16.2,15.8,101.5,0.011401449,98,1.199,45.3,0,0,0,0,0,0,0,0
4,21,7,16.1,15.7,15.2,101.5,0.010951123,96,1.202,43.8,0,0,3,24,16,12,38,4
4,21,8,16.3,16.0,15.5,101.6,0.011200363,97,1.201,44.6,0,0,3,265,182,134,290,48
4,21,9,18.0,17.0,16.2,101.6,0.011668211,91,1.194,47.6,2,330,1,536,376,286,428,91
4,21,10,20.3,17.8,16.2,101.6,0.011684289,79,1.184,50.0,3,330,0,762,541,417,493,124
4,21,11,22.7,20.2,18.7,101.6,0.013782906,80,1.171,57.7,3,360,0,928,659,508,533,151
4,21,12,24.0,21.0,19.4,101.5,0.014355872,77,1.163,60.5,3,360,0,1022,725,559,560,166
4,21,13,26.0,22.5,20.7,101.5,0.015680844,74,1.153,66.0,5,360,0,1038,737,568,565,169
4,21,14,27.0,23.0,21.1,101.4,0.01602984,71,1.148,67.9,3,30,1,975,684,520,580,165
4,21,15,28.1,24.6,23.0,101.3,0.018098083,75,1.139,74.3,2,30,1,837,588,446,440,141
4,21,16,28.5,21.5,18.0,101.3,0.013217477,54,1.146,62.2,3,360,4,634,400,252,42,149
4,21,17,27.3,23.0,21.0,101.3,0.01592198,70,1.145,67.9,3,190,9,379,136,14,415,122
4,21,18,26.4,22.6,20.7,101.3,0.015696992,72,1.149,66.4,2,210,4,96,61,38,255,23
4,21,19,23.1,21.2,20.1,101.3,0.01504501,85,1.163,61.4,2,210,0,0,0,0,0,0
4,21,20,21.5,20.1,19.2,101.3,0.01419321,88,1.171,57.5,0,0,0,0,0,0,0,0
4,21,21,20.0,19.0,18.2,101.4,0.013349448,91,1.180,53.9,0,0,0,0,0,0,0,0
4,21,22,19.2,18.2,17.4,101.4,0.012663619,91,1.184,51.3,0,0,0,0,0,0,0,0
4,21,23,19.1,18.1,17.3,101.4,0.012580093,91,1.185,51.0,3,310,0,0,0,0,0,0
4,21,24,18.8,18.1,17.5,101.5,0.012691791,94,1.187,51.0,3,320,0,0,0,0,0,0
4,22,1,19.1,18.1,17.3,101.4,0.012580093,91,1.185,51.0,0,0,0,0,0,0,0,0
4,22,2,19.3,18.1,17.2,101.4,0.012496948,89,1.184,51.0,0,0,0,0,0,0,0,0
4,22,3,19.3,18.1,17.2,101.4,0.012496948,89,1.184,51.0,0,0,0,0,0,0,0,0
4,22,4,18.2,17.2,16.4,101.3,0.01186203,91,1.189,48.3,0,0,0,0,0,0,0,0
4,22,5,18.0,17.5,17.0,101.2,0.012321811,95,1.188,49.2,0,0,0,0,0,0,0,0
4,22,6,18.0,17.5,17.0,101.2,0.012321811,95,1.188,49.2,0,0,0,0,0,0,0,0
4,22,7,17.4,16.9,16.3,101.3,0.011834044,95,1.192,47.4,2,310,5,23,13,7,31,6
4,22,8,16.0,15.5,14.9,101.3,0.010787801,95,1.200,43.3,0,0,4,262,166,104,245,61
4,22,9,17.0,15.5,14.3,101.3,0.010374524,86,1.197,43.3,2,280,3,532,365,268,424,97
4,22,10,19.0,15.5,13.1,101.5,0.009527792,70,1.192,43.2,2,280,0,758,538,415,490,123
4,22,11,22.7,19.0,16.9,101.5,0.012212728,71,1.172,53.7,1,280,0,923,655,505,530,150
4,22,12,25.7,18.7,14.7,101.5,0.010587595,51,1.164,52.7,0,0,0,1016,722,556,557,165
4,22,13,26.0,18.5,14.1,101.4,0.010224707,49,1.162,52.1,2,280,0,1032,733,565,577,168
4,22,14,29.5,21.0,16.7,101.4,0.012083747,47,1.145,60.4,2,280,0,969,688,530,592,158
4,22,15,27.0,20.5,17.1,101.3,0.012447102,56,1.153,58.7,4,280,0,831,590,455,602,135
4,22,16,26.7,21.7,19.2,101.3,0.014253061,65,1.151,63.0,3,270,0,628,446,344,602,102
4,22,17,27.0,20.0,16.2,101.3,0.011771337,53,1.154,57.0,2,270,0,374,265,205,544,61
4,22,18,25.5,19.0,15.3,101.3,0.011080581,54,1.161,53.7,0,0,0,92,66,51,237,15
4,22,19,21.0,18.5,16.9,101.4,0.012293508,79,1.178,52.2,0,0,0,0,0,0,0,0
4,22,20,20.5,19.0,18.0,101.4,0.013141169,87,1.178,53.9,2,280,0,0,0,0,0,0
4,22,21,20.0,19.0,18.2,101.4,0.013349448,91,1.180,53.9,0,0,0,0,0,0,0,0
4,22,22,19.0,18.0,17.2,101.5,0.01248407,91,1.187,50.7,2,280,0,0,0,0,0,0
4,22,23,18.5,18.0,17.5,101.5,0.012691983,95,1.188,50.7,2,280,0,0,0,0,0,0
4,22,24,18.5,18.0,17.5,101.5,0.012691983,95,1.188,50.7,0,0,0,0,0,0,0,0
4,23,1,18.0,17.5,16.9,101.5,0.012284048,95,1.191,49.1,0,0,0,0,0,0,0,0
4,23,2,18.0,17.5,16.9,101.5,0.012284048,95,1.191,49.1,2,280,0,0,0,0,0,0
4,23,3,18.0,17.5,16.9,101.5,0.012284048,95,1.191,49.1,1,280,0,0,0,0,0,0
4,23,4,18.0,17.5,16.9,101.5,0.012284048,95,1.191,49.1,1,280,0,0,0,0,0,0
4,23,5,17.5,17.0,16.4,101.5,0.011887755,95,1.194,47.6,2,280,0,0,0,0,0,0
4,23,6,17.0,16.5,15.9,101.5,0.011502805,95,1.197,46.1,0,0,0,0,0,0,0,0
4,23,7,14.0,13.5,12.9,101.6,0.009405728,95,1.214,37.8,0,0,0,22,15,12,40,4
4,23,8,12.5,12.0,11.4,101.6,0.008493813,94,1.223,33.9,0,0,0,259,184,142,288,42
4,23,9,17.2,16.1,15.2,101.7,0.010931617,90,1.199,44.9,0,0,0,528,375,289,421,86
4,23,10,20.3,18.7,17.6,101.7,0.012798171,86,1.183,52.8,2,270,0,753,535,412,487,122
4,23,11,23.0,19.5,17.5,101.7,0.01271043,72,1.173,55.3,3,270,0,918,652,502,527,149
4,23,12,26.0,20.3,17.3,101.7,0.012530016,60,1.161,57.9,0,0,0,1011,718,553,554,164
4,23,13,28.0,21.0,17.4,101.7,0.012658873,54,1.153,60.3,2,270,0,1026,729,562,574,167
4,23,14,29.0,21.0,16.9,101.6,0.012259625,49,1.149,60.3,2,330,0,963,684,527,588,157
4,23,15,28.3,22.0,18.9,101.6,0.013968975,58,1.149,63.9,2,150,0,825,586,452,597,134
4,23,16,28.0,22.5,19.9,101.5,0.014843925,63,1.147,65.9,3,360,0,622,442,341,594,101
4,23,17,27.3,22.0,19.4,101.5,0.01440277,63,1.150,64.0,2,360,0,368,262,202,534,60
4,23,18,25.0,21.7,20.0,101.5,0.014930282,75,1.158,63.0,3,360,0,88,63,48,161,14
4,23,19,22.3,21.2,20.4,101.5,0.015348082,91,1.168,61.3,2,360,4,0,0,0,0,0
4,23,20,20.6,19.9,19.3,101.5,0.014270269,94,1.177,56.8,2,10,3,0,0,0,0,0
4,23,21,19.5,19.0,18.5,101.6,0.013530192,95,1.184,53.8,1,30,0,0,0,0,0,0
4,23,22,18.9,18.7,18.3,101.7,0.013381174,98,1.188,52.8,1,40,0,0,0,0,0,0
4,23,23,20.1,20.0,19.6,101.7,0.014584216,99,1.181,57.1,3,10,0,0,0,0,0,0
4,23,24,20.0,20.0,19.7,101.7,0.014626049,100,1.181,57.1,3,20,0,0,0,0,0,0
4,24,1,19.8,19.8,19.5,101.7,0.014441682,100,1.182,56.4,3,340,0,0,0,0,0,0
4,24,2,19.5,19.5,19.2,101.7,0.014169055,100,1.184,55.4,2,340,0,0,0,0,0,0
4,24,3,19.0,19.0,18.7,101.7,0.01372496,100,1.187,53.8,2,340,0,0,0,0,0,0
4,24,4,18.6,18.6,18.3,101.7,0.01337875,100,1.189,52.5,3,360,0,0,0,0,0,0
4,24,5,18.5,18.5,18.2,101.7,0.013293435,100,1.190,52.2,2,350,0,0,0,0,0,0
4,24,6,18.0,18.0,17.7,101.7,0.012874155,100,1.192,50.6,2,330,0,0,0,0,0,0
4,24,7,17.6,17.6,17.3,101.7,0.012547335,100,1.195,49.4,2,320,0,21,15,11,38,3
4,24,8,17.2,17.2,16.9,101.7,0.012227993,100,1.197,48.2,2,330,0,256,182,140,283,42
4,24,9,18.6,18.3,17.9,101.8,0.012986167,97,1.191,51.5,0,0,0,525,372,287,417,85
4,24,10,20.5,19.0,18.0,101.9,0.013072208,87,1.184,53.7,0,0,0,749,532,410,484,122
4,24,11,21.5,19.5,18.2,101.9,0.013306236,83,1.180,55.3,3,270,0,913,648,500,524,148
4,24,12,25.0,20.0,17.3,101.9,0.012512635,63,1.167,56.9,0,0,0,1005,714,550,551,164
4,24,13,27.1,22.1,19.6,101.8,0.014581376,65,1.154,64.3,0,0,0,1021,725,559,570,166
4,24,14,28.3,23.8,21.7,101.8,0.016642818,69,1.146,70.8,3,20,0,957,680,524,584,156
4,24,15,27.5,22.0,19.3,101.8,0.014269215,62,1.153,63.9,0,0,0,819,582,449,592,133
4,24,16,28.5,21.5,18.0,101.7,0.013152677,54,1.150,62.1,0,0,0,617,438,338,588,100
4,24,17,28.4,20.5,16.4,101.7,0.011806022,49,1.153,58.5,3,150,0,363,258,199,523,59
4,24,18,26.4,19.8,16.2,101.7,0.011695259,54,1.161,56.2,1,130,0,85,60,46,207,14
4,24,19,23.0,19.0,16.7,101.8,0.012046939,69,1.175,53.6,0,0,0,0,0,0,0,0
4,24,20,19.5,18.0,16.9,101.8,0.012237551,87,1.189,50.5,0,0,0,0,0,0,0,0
4,24,21,17.0,16.0,15.1,101.9,0.010876691,90,1.203,44.5,0,0,0,0,0,0,0,0
4,24,22,17.0,17.0,16.7,101.9,0.012046926,100,1.200,47.5,0,0,0,0,0,0,0,0
4,24,23,17.0,17.0,16.7,101.9,0.012046926,100,1.200,47.5,0,0,0,0,0,0,0,0
4,24,24,16.4,16.4,16.1,101.9,0.011587909,100,1.204,45.7,0,0,0,0,0,0,0,0
4,25,1,19.4,19.4,19.1,101.9,0.014050957,100,1.187,55.0,0,0,6,0,0,0,0,0
4,25,2,19.3,19.2,18.9,101.9,0.013831434,99,1.188,54.4,1,360,6,0,0,0,0,0
4,25,3,19.3,19.3,19.0,101.9,0.013961813,100,1.187,54.7,0,0,8,0,0,0,0,0
4,25,4,19.2,19.2,18.9,101.8,0.013887111,100,1.187,54.4,0,0,10,0,0,0,0,0
4,25,5,18.9,18.9,18.6,101.8,0.01362397,100,1.188,53.4,0,0,10,0,0,0,0,0
4,25,6,18.5,18.5,18.2,101.8,0.013280098,100,1.191,52.2,0,0,10,0,0,0,0,0
4,25,7,18.2,18.0,17.6,101.8,0.012778008,98,1.193,50.6,2,10,5,20,12,6,26,5
4,25,8,17.6,17.5,17.2,101.8,0.01241274,99,1.196,49.0,3,10,4,252,159,100,122,59
4,25,9,18.4,18.3,18.0,101.9,0.013056318,99,1.193,51.5,1,330,6,521,284,125,181,159
4,25,10,19.0,18.5,18.0,101.9,0.013058486,95,1.190,52.1,5,360,6,744,406,178,481,228
4,25,11,22.0,19.0,17.2,101.9,0.012448363,76,1.179,53.6,4,10,0,908,644,497,521,148
4,25,12,24.4,19.9,17.4,101.9,0.01262858,66,1.170,56.5,5,20,0,1000,710,547,548,163
4,25,13,25.0,21.0,18.9,101.9,0.013875902,70,1.165,60.3,5,10,0,1015,721,556,567,165
4,25,14,25.6,21.2,18.9,101.8,0.013920979,68,1.161,61.1,6,360,0,951,675,521,581,155
4,25,15,26.3,21.5,19.1,101.7,0.014068787,66,1.157,62.2,4,350,0,814,578,445,587,132
4,25,16,26.4,20.4,17.2,101.6,0.012514463,58,1.158,58.3,5,360,0,611,434,335,581,99
4,25,17,26.0,20.0,16.8,101.6,0.012141581,58,1.161,56.9,4,30,0,358,254,196,512,58
4,25,18,24.1,18.8,15.8,101.5,0.011376065,61,1.168,53.0,6,30,0,81,58,44,193,13
4,25,19,21.5,18.5,16.7,101.6,0.012059196,75,1.179,52.1,5,30,0,0,0,0,0,0
4,25,20,21.0,19.0,17.7,101.6,0.012905385,83,1.179,53.8,4,360,0,0,0,0,0,0
4,25,21,20.7,19.5,18.6,101.6,0.013682361,90,1.179,55.4,5,30,0,0,0,0,0,0
4,25,22,20.5,19.5,18.7,101.7,0.013751539,91,1.181,55.4,5,30,0,0,0,0,0,0
4,25,23,20.0,19.5,19.0,101.7,0.01396022,96,1.182,55.4,3,360,0,0,0,0,0,0
4,25,24,20.0,19.5,19.0,101.7,0.01396022,96,1.182,55.4,2,330,0,0,0,0,0,0
4,26,1,19.3,18.7,18.1,101.7,0.013214479,95,1.186,52.8,2,330,0,0,0,0,0,0
4,26,2,19.0,18.5,18.0,101.7,0.013085124,95,1.188,52.2,3,330,0,0,0,0,0,0
4,26,3,18.5,18.0,17.5,101.7,0.012666099,95,1.191,50.6,5,360,0,0,0,0,0,0
4,26,4,18.0,17.7,17.3,101.6,0.012516251,97,1.192,49.7,3,330,0,0,0,0,0,0
4,26,5,17.5,17.2,16.8,101.6,0.012115649,97,1.195,48.2,3,360,0,0,0,0,0,0
4,26,6,17.0,17.0,16.7,101.6,0.012083188,100,1.197,47.6,0,0,0,0,0,0,0,0
4,26,7,17.7,17.0,16.3,101.6,0.011792641,93,1.194,47.6,3,330,0,18,13,10,33,3
4,26,8,16.7,16.0,15.3,101.6,0.011034754,93,1.200,44.6,4,330,0,249,177,136,274,41
4,26,9,18.2,17.1,16.2,101.6,0.01170495,90,1.193,47.9,3,340,0,517,367,283,410,84
4,26,10,20.0,18.0,16.7,101.7,0.012042846,83,1.186,50.6,5,330,0,740,525,405,478,120
4,26,11,22.5,19.0,17.0,101.7,0.01226818,72,1.175,53.7,5,360,0,903,641,494,518,147
4,26,12,23.0,20.0,18.3,101.6,0.013388431,76,1.170,57.0,5,20,0,995,706,544,545,162
4,26,13,25.0,20.0,17.3,101.6,0.012556589,63,1.164,57.0,6,10,0,1009,717,552,564,164
4,26,14,26.5,20.5,17.4,101.5,0.012624207,58,1.157,58.7,6,10,0,946,671,518,577,154
4,26,15,27.7,20.0,15.9,101.3,0.011481595,49,1.152,57.0,5,30,0,808,574,442,583,131
4,26,16,26.5,20.0,16.5,101.3,0.011978477,55,1.156,57.0,5,50,0,606,430,332,574,99
4,26,17,25.0,20.5,18.1,101.3,0.01327827,67,1.159,58.8,5,30,0,353,250,193,504,57
4,26,18,24.0,20.0,17.8,101.3,0.013016457,70,1.163,57.1,5,60,0,78,55,43,181,13
4,26,19,21.5,20.2,19.3,101.3,0.014328732,89,1.171,57.9,6,40,0,0,0,0,0,0
4,26,20,20.7,19.7,18.9,101.3,0.01399049,91,1.175,56.2,6,30,0,0,0,0,0,0
4,26,21,20.9,20.0,19.3,101.4,0.014294037,92,1.175,57.2,6,30,0,0,0,0,0,0
4,26,22,21.0,20.0,19.2,101.5,0.014237472,91,1.175,57.1,5,20,0,0,0,0,0,0
4,26,23,20.2,19.8,19.3,101.5,0.014303583,96,1.178,56.5,2,20,0,0,0,0,0,0
4,26,24,19.8,19.3,18.8,101.5,0.013809337,96,1.181,54.8,2,330,0,0,0,0,0,0
4,27,1,19.6,19.1,18.6,101.5,0.013631953,95,1.182,54.2,3,360,0,0,0,0,0,0
4,27,2,19.5,19.0,18.5,101.5,0.013544022,95,1.183,53.9,1,360,0,0,0,0,0,0
4,27,3,19.0,18.5,18.0,101.5,0.013111869,95,1.186,52.2,3,330,0,0,0,0,0,0
4,27,4,18.7,18.2,17.7,101.4,0.012871638,95,1.186,51.3,3,360,0,0,0,0,0,0
4,27,5,18.5,18.1,17.6,101.3,0.012842767,96,1.186,51.0,3,10,0,0,0,0,0,0
4,27,6,18.0,17.7,17.3,101.3,0.012554442,97,1.188,49.8,3,340,0,0,0,0,0,0
4,27,7,17.2,17.2,16.9,101.3,0.01227723,100,1.192,48.3,3,360,0,18,12,10,31,3
4,27,8,17.0,17.0,16.7,101.4,0.012107485,100,1.194,47.7,2,10,0,246,175,135,269,40
4,27,9,19.0,18.5,18.0,101.4,0.013125282,95,1.184,52.3,0,0,0,513,364,281,406,83
4,27,10,21.0,19.0,17.7,101.5,0.0129192,83,1.178,53.8,2,330,0,735,522,402,474,120
4,27,11,22.7,20.2,18.7,101.5,0.013797836,80,1.169,57.8,0,0,0,898,637,491,515,146
4,27,12,25.0,21.0,18.9,101.5,0.013938532,70,1.160,60.5,2,50,0,989,702,542,542,161
4,27,13,25.5,21.5,19.4,101.4,0.014451309,71,1.156,62.3,2,330,0,1004,713,549,561,163
4,27,14,27.0,22.0,19.5,101.4,0.014544782,65,1.150,64.1,3,330,0,940,667,514,573,153
4,27,15,27.9,22.0,19.1,101.3,0.014186005,60,1.146,64.1,2,360,0,802,570,439,578,130
4,27,16,28.0,22.5,19.9,101.2,0.014895964,63,1.144,66.0,2,90,0,600,426,329,567,98
4,27,17,27.0,23.5,21.8,101.3,0.016815035,75,1.145,69.9,1,130,0,348,247,190,492,57
4,27,18,25.0,21.5,19.7,101.3,0.014676483,74,1.157,62.4,3,150,0,74,53,41,169,12
4,27,19,21.7,20.1,19.1,101.3,0.014109692,87,1.171,57.5,0,0,0,0,0,0,0,0
4,27,20,20.5,19.7,19.0,101.4,0.014059466,93,1.177,56.2,0,0,0,0,0,0,0,0
4,27,21,19.5,19.0,18.5,101.4,0.01355788,95,1.182,53.9,0,0,0,0,0,0,0,0
4,27,22,17.5,17.0,16.4,101.5,0.011887755,95,1.194,47.6,0,0,0,0,0,0,0,0
4,27,23,16.0,16.0,15.7,101.5,0.011335993,100,1.201,44.7,0,0,0,0,0,0,0,0
4,27,24,16.1,16.1,15.8,101.5,0.011409951,100,1.201,45.0,0,0,0,0,0,0,0,0
4,28,1,16.2,16.2,15.9,101.5,0.011484341,100,1.200,45.3,0,0,0,0,0,0,0,0
4,28,2,15.1,15.0,14.7,101.6,0.010567766,99,1.208,41.8,0,0,0,0,0,0,0,0
4,28,3,15.2,15.1,14.8,101.6,0.010637438,99,1.207,42.1,3,270,0,0,0,0,0,0
4,28,4,18.0,18.0,17.7,101.5,0.012900049,100,1.190,50.7,3,270,10,0,0,0,0,0
4,28,5,18.0,17.3,16.6,101.5,0.012041107,93,1.192,48.5,3,270,0,0,0,0,0,0
4,28,6,17.0,16.5,15.9,101.5,0.011502805,95,1.197,46.1,0,0,0,0,0,0,0,0
4,28,7,16.5,16.0,15.4,101.5,0.011128903,95,1.200,44.7,0,0,0,17,12,9,29,3
4,28,8,16.0,15.0,14.1,101.5,0.010206629,90,1.203,41.8,0,0,0,243,172,133,265,39
4,28,9,17.5,16.0,14.9,101.6,0.010703828,86,1.197,44.6,0,0,0,509,362,279,402,83
4,28,10,19.5,17.5,16.1,101.6,0.011648993,82,1.187,49.0,0,0,0,731,519,400,459,119
4,28,11,22.4,18.9,16.8,101.7,0.012181245,72,1.176,53.4,0,0,1,893,627,476,499,151
4,28,12,24.0,19.3,16.7,101.7,0.01203388,65,1.170,54.6,2,280,1,984,691,525,452,166
