Localização,Latitude {N+/S-},Longitude {E+/W-},Zona Horaria {+/- GMT},Elevação {m},,,,,,,,,,,,,,
Curitiba,-25.52,-49.18,-3,910,,,,,,,,,,,,,,

Mês,Dia,Hora,TBS {C},TBU {C},T. Pto Orvalho {C},Pressao Atmosferica {kPa},Umidade {kg/kg},U. R. {%},Densidade do ar {kg/m3},Entalpia {BTU/LB},Velocidade do Vento {m/s},Direção do Vento {graus},Cobertura Total de Nuvens {decimas},Rad Horizontal Extraterreste {Wh/m2},Rad Global Horizontal {Wh/m2},Rad Direta {Wh/m2},Rad Direta Normal {Wh/m2},Rad Difusa Horizontal {Wh/m2}
4,17,5,11.7,11.7,11.4,91.4,0.009492265,100,1.101209851,35.6,0,0,3,0,0,0,0,0
4,17,6,11.6,11.6,11.3,91.4,0.009428768,100,1.101707362,35.4,2,90,4,0,0,0,0,0
4,17,7,11.3,11.3,11.0,91.3,0.00925083,100,1.101973211,34.6,2,30,0,32,27,22,82,4
4,17,8,11.0,11.0,10.7,91.3,0.009065787,100,1.103460134,33.9,0,0,0,289,240,201,418,40
4,17,9,11.4,11.3,11.0,91.4,0.009199468,99,1.102882239,34.6,0,0,0,566,470,393,118,78
4,17,10,15.5,14.4,13.5,91.4,0.010903828,89,1.084288903,43.1,5,360,9,798,381,113,438,268
4,17,11,17.7,14.6,12.5,91.4,0.010228895,73,1.077236132,43.6,3,10,6,968,644,449,471,195
4,17,12,19.7,15.2,12.4,91.4,0.010112485,64,1.070076259,45.4,2,30,6,1065,709,494,589,215
4,17,13,20.6,15.5,12.4,91.4,0.010101468,60,1.066816322,46.2,3,40,5,1083,772,598,610,174
4,17,14,21.5,16.5,13.6,91.3,0.010974484,62,1.060928773,49.4,4,70,5,1020,727,563,529,164
4,17,15,22.4,16.7,13.4,91.3,0.010855058,58,1.057897673,50.0,3,50,6,880,586,408,542,178
4,17,16,21.5,17.0,14.4,91.1,0.011638813,65,1.057494789,51.1,3,100,6,674,449,312,554,136
4,17,17,20.3,17.0,15.1,91.1,0.012135557,73,1.060987376,51.1,5,120,6,415,276,192,660,84
4,17,18,20.3,16.5,14.3,91.1,0.011499386,69,1.062052892,49.5,6,90,4,122,92,75,456,17
4,17,19,20.0,16.4,14.3,91.1,0.011497758,71,1.063142495,49.2,5,80,1,0,0,0,0,0
4,17,20,15.4,15.0,14.5,91.1,0.011689517,96,1.079764016,45.0,5,110,3,0,0,0,0,0
4,17,21,15.0,14.6,14.1,91.2,0.011369267,96,1.08299715,43.7,4,100,3,0,0,0,0,0
4,17,22,14.2,13.8,13.3,91.3,0.010764444,96,1.088242332,41.4,3,70,3,0,0,0,0,0
4,17,23,13.5,13.3,12.9,91.3,0.010491002,98,1.091371469,40.0,2,90,4,0,0,0,0,0
4,17,24,13.8,13.6,13.2,91.3,0.010703352,98,1.089864539,40.8,2,90,5,0,0,0,0,0
4,18,1,13.6,13.4,13.0,91.3,0.010561364,98,1.090869507,40.3,2,70,4,0,0,0,0,0
4,18,2,13.4,13.4,13.1,91.3,0.01064391,100,1.091488449,40.3,3,80,4,0,0,0,0,0
4,18,3,13.4,13.4,13.1,91.3,0.01064391,100,1.091488449,40.3,2,70,5,0,0,0,0,0
4,18,4,13.7,13.7,13.4,91.3,0.010857582,100,1.08997877,41.1,0,0,10,0,0,0,0,0
4,18,5,13.8,13.8,13.5,91.2,0.010941853,100,1.088260574,41.4,0,0,10,0,0,0,0,0
4,18,6,13.9,13.9,13.6,91.2,0.01101444,100,1.087756703,41.7,0,0,10,0,0,0,0,0
4,18,7,13.9,13.9,13.6,91.2,0.01101444,100,1.087756703,41.7,2,40,10,31,19,11,2,8
4,18,8,13.7,13.7,13.4,91.2,0.010869696,100,1.088764086,41.2,3,40,10,286,191,133,328,58
4,18,9,14.2,14.2,13.9,91.3,0.011222278,100,1.087455468,42.6,2,90,5,563,401,311,117,90
4,18,10,14.3,14.2,13.9,91.5,0.011155958,99,1.089572607,42.5,0,0,9,794,379,112,230,267
4,18,11,17.0,15.0,13.6,91.5,0.010975048,82,1.079742083,44.8,3,300,8,963,528,235,694,293
4,18,12,20.1,17.0,15.2,91.6,0.012143289,75,1.06752514,50.9,2,200,1,1060,871,728,736,144
4,18,13,22.0,17.5,15.0,91.4,0.012033602,66,1.058520311,52.6,0,0,0,1077,894,747,510,148
4,18,14,23.5,17.3,13.8,91.4,0.011153384,56,1.054632143,51.9,0,0,6,1014,675,470,277,205
4,18,15,25.0,17.0,12.4,91.4,0.010149916,46,1.050992037,50.8,4,250,8,874,480,214,538,266
4,18,16,24.8,17.5,13.5,91.3,0.010892038,50,1.049314945,52.5,3,150,6,668,445,310,652,135
4,18,17,24.5,16.5,11.8,91.3,0.009738928,46,1.05228988,49.3,3,240,5,409,291,226,282,66
4,18,18,23.5,17.0,13.3,91.3,0.010782756,54,1.054095344,50.9,2,190,8,117,64,29,342,36
4,18,19,20.4,17.3,15.5,91.4,0.012436099,75,1.06361456,52.0,2,120,5,0,0,0,0,0
4,18,20,19.7,17.7,16.5,91.4,0.013250821,83,1.064789482,53.3,4,120,5,0,0,0,0,0
4,18,21,19.0,17.5,16.5,91.4,0.013278571,87,1.067294125,52.7,2,90,3,0,0,0,0,0
4,18,22,15.8,15.8,15.5,91.4,0.012450581,100,1.080522329,47.3,3,70,3,0,0,0,0,0
4,18,23,15.4,15.4,15.1,91.4,0.012129324,100,1.082568384,46.1,0,0,0,0,0,0,0,0
4,18,24,15.3,15.3,15.0,91.4,0.012050184,100,1.083078866,45.8,0,0,0,0,0,0,0,0
4,19,1,15.1,15.1,14.8,91.4,0.011893296,100,1.084098613,45.2,0,0,0,0,0,0,0,0
4,19,2,15.0,15.0,14.7,91.5,0.011802384,100,1.085817088,44.8,0,0,0,0,0,0,0,0
4,19,3,14.8,14.8,14.5,91.5,0.011648422,100,1.086835284,44.2,0,0,0,0,0,0,0,0
4,19,4,14.4,14.2,13.8,91.6,0.011102174,98,1.090476703,42.5,0,0,0,0,0,0,0,0
4,19,5,14.0,14.0,13.7,91.6,0.011038184,100,1.092106127,41.9,0,0,4,0,0,0,0,0
4,19,6,13.5,13.5,13.2,91.5,0.010690888,100,1.093416636,40.5,2,100,4,0,0,0,0,0
4,19,7,11.5,11.5,11.2,91.4,0.009365653,100,1.102204579,35.1,0,0,10,30,23,19,2,4
4,19,8,12.1,12.0,11.7,91.6,0.009622438,99,1.101844777,36.4,0,0,10,283,229,191,406,38
4,19,9,15.0,14.8,14.4,91.6,0.011552665,98,1.087432245,44.2,3,100,0,559,464,388,503,77
4,19,10,17.0,16.0,15.2,91.7,0.012157026,91,1.080085188,47.8,5,90,4,789,593,485,610,108
4,19,11,19.5,16.0,13.9,91.7,0.011122345,71,1.072608564,47.7,5,90,3,958,773,645,555,128
4,19,12,20.4,16.4,14.0,91.7,0.011245891,68,1.069111399,48.9,5,100,5,1055,751,582,649,169
4,19,13,21.0,16.5,13.9,91.7,0.011123033,65,1.067137701,49.2,5,90,4,1072,805,659,751,146
4,19,14,20.5,16.0,13.3,91.7,0.01070953,64,1.069653369,47.7,5,60,1,1008,829,692,773,137
4,19,15,22.0,17.0,14.1,91.7,0.011342146,62,1.063154167,50.8,5,40,1,868,714,596,791,118
4,19,16,22.3,16.2,12.6,91.6,0.010228035,55,1.062786074,48.3,3,90,1,662,544,455,802,90
4,19,17,22.3,16.1,12.4,91.6,0.010104723,54,1.062993413,48.0,3,40,1,404,332,277,649,55
4,19,18,20.2,15.7,12.9,91.5,0.010494588,64,1.068775043,46.8,5,100,0,113,94,78,401,15
4,19,19,19.3,17.2,15.9,91.5,0.01274768,82,1.068258566,51.6,4,90,0,0,0,0,0,0
4,19,20,16.0,15.2,14.5,91.6,0.011613496,92,1.083567412,45.4,3,100,0,0,0,0,0,0
4,19,21,15.3,14.7,14.1,91.6,0.011310976,94,1.086715855,43.9,3,90,0,0,0,0,0,0
4,19,22,14.7,14.2,13.6,91.7,0.010965775,95,1.090764446,42.4,3,100,0,0,0,0,0,0
4,19,23,14.5,14.0,13.4,91.7,0.010819355,95,1.091775409,41.8,3,90,0,0,0,0,0,0
4,19,24,14.0,13.5,12.9,91.7,0.010460824,95,1.094296481,40.4,2,100,0,0,0,0,0,0
4,20,1,14.4,14.0,13.5,91.6,0.010872906,96,1.090871766,41.9,2,70,0,0,0,0,0,0
4,20,2,13.4,13.3,13.0,91.6,0.010497049,99,1.095329219,39.9,2,20,0,0,0,0,0,0
4,20,3,13.1,13.0,12.7,91.6,0.010289142,99,1.096837721,39.1,0,0,0,0,0,0,0,0
4,20,4,12.7,12.7,12.4,91.5,0.010137382,100,1.097436885,38.3,0,0,0,0,0,0,0,0
4,20,5,12.4,12.4,12.1,91.5,0.009936543,100,1.098939023,37.5,0,0,0,0,0,0,0,0
4,20,6,11.8,11.8,11.5,91.5,0.00954554,100,1.101934827,35.9,0,0,0,0,0,0,0,0
4,20,7,11.0,11.0,10.7,91.5,0.009045683,100,1.105912585,33.8,0,0,10,29,23,19,2,4
4,20,8,12.2,12.1,11.8,91.5,0.009698123,99,1.100124343,36.7,2,40,10,280,200,155,11,45
4,20,9,13.1,12.9,12.5,91.5,0.010190839,98,1.095810676,38.8,0,0,10,555,305,136,52,169
4,20,10,14.8,14.2,13.6,91.5,0.010949309,94,1.088035791,42.5,0,0,10,785,314,50,571,264
4,20,11,17.0,16.0,15.2,91.5,0.012185042,91,1.077681883,47.8,0,0,4,953,717,586,464,130
4,20,12,19.2,16.1,14.2,91.6,0.011383575,74,1.07209597,48.1,0,0,6,1049,698,487,487,212
4,20,13,23.2,17.7,14.7,91.6,0.011767892,60,1.05698392,53.1,3,320,6,1066,709,494,505,215
4,20,14,23.5,17.0,13.3,91.6,0.010737882,54,1.057633971,50.8,3,330,6,1002,667,465,618,202
4,20,15,24.2,17.2,13.3,91.5,0.010720429,51,1.054021337,51.5,3,300,5,863,615,476,279,139
4,20,16,25.0,17.5,13.3,91.4,0.010794086,49,1.049922096,52.5,5,270,8,657,360,160,164,200
4,20,17,25.5,18.5,14.8,91.4,0.011916861,53,1.046307745,55.9,3,280,9,398,190,56,157,134
4,20,18,22.0,18.0,15.8,91.4,0.012693924,69,1.057418993,54.3,3,240,9,109,52,15,76,37
4,20,19,21.4,18.4,16.7,91.4,0.013481747,76,1.058259317,55.6,2,240,9,0,0,0,0,0
4,20,20,17.4,17.0,16.5,91.4,0.013294356,96,1.073144831,51.1,4,130,10,0,0,0,0,0
4,20,21,17.2,17.0,16.6,91.4,0.013377577,98,1.073743375,51.1,3,90,10,0,0,0,0,0
4,20,22,17.4,17.3,17.0,91.4,0.013682991,99,1.072488713,52.1,3,110,9,0,0,0,0,0
4,20,23,17.3,17.1,16.7,91.5,0.013449859,98,1.074425826,51.4,3,90,10,0,0,0,0,0
4,20,24,17.0,17.0,16.7,91.5,0.013445794,100,1.075543607,51.0,2,30,10,0,0,0,0,0
4,21,1,17.0,17.0,16.7,91.4,0.013460824,100,1.074342738,51.1,0,0,10,0,0,0,0,0
4,21,2,17.0,17.0,16.7,91.4,0.013460824,100,1.074342738,51.1,0,0,10,0,0,0,0,0
4,21,3,16.7,16.7,16.4,91.3,0.013216343,100,1.074691543,50.2,0,0,10,0,0,0,0,0
4,21,4,16.4,16.4,16.1,91.3,0.01296131,100,1.076237142,49.2,0,0,10,0,0,0,0,0
4,21,5,16.0,16.0,15.7,91.3,0.012628159,100,1.078291756,47.9,3,60,10,0,0,0,0,0
4,21,6,15.4,15.4,15.1,91.3,0.012142869,100,1.081360857,46.1,0,0,10,0,0,0,0,0
4,21,7,16.0,16.0,15.7,91.3,0.012628159,100,1.078291756,47.9,0,0,10,28,11,2,6,9
4,21,8,17.0,17.0,16.7,91.3,0.013475887,100,1.07314187,51.1,2,120,10,277,111,18,36,93
4,21,9,17.5,17.0,16.5,91.4,0.013252754,95,1.072845867,51.1,3,120,10,552,221,35,52,185
4,21,10,18.1,17.5,16.9,91.5,0.013637603,95,1.071158124,52.7,3,100,10,781,312,50,59,262
4,21,11,18.8,17.7,16.9,91.5,0.01360957,90,1.068636971,53.3,3,110,10,949,379,61,64,319
4,21,12,19.4,17.5,16.3,91.5,0.013096746,84,1.067306439,52.6,4,110,10,1044,418,67,67,351
4,21,13,20.4,17.6,16.0,91.5,0.012812524,77,1.064146838,52.9,6,70,10,1060,424,68,69,356
4,21,14,20.8,18.3,16.9,91.4,0.013595783,80,1.060229131,55.3,4,70,10,996,399,64,158,335
4,21,15,21.8,18.3,16.4,91.4,0.013179936,73,1.057326329,55.3,5,70,9,857,410,121,73,288
4,21,16,20.3,18.4,17.2,91.3,0.013956163,84,1.060272457,55.7,5,70,10,651,260,42,73,219
4,21,17,20.0,18.1,16.9,91.2,0.013691429,84,1.06063655,54.7,5,80,10,393,157,25,69,132
4,21,18,18.6,17.5,16.7,91.2,0.013476128,90,1.066087242,52.8,5,120,10,105,42,7,32,35
4,21,19,17.8,17.6,17.2,91.2,0.013941125,98,1.068236868,53.1,5,100,10,0,0,0,0,0
4,21,20,17.3,17.0,16.6,91.3,0.013351023,97,1.072244137,51.1,3,90,10,0,0,0,0,0
4,21,21,17.1,16.6,16.1,91.3,0.012922966,95,1.073706407,49.8,5,90,10,0,0,0,0,0
4,21,22,16.9,16.6,16.2,91.3,0.013006095,97,1.074306103,49.8,3,90,10,0,0,0,0,0
4,21,23,16.8,16.7,16.4,91.4,0.013159981,99,1.07559303,50.1,4,120,10,0,0,0,0,0
4,21,24,16.6,16.6,16.3,91.4,0.013116165,100,1.076409717,49.8,5,120,10,0,0,0,0,0
4,22,1,16.5,16.5,16.2,91.4,0.013031252,100,1.076925331,49.5,3,90,10,0,0,0,0,0
4,22,2,16.4,16.4,16.1,91.3,0.01296131,100,1.076237142,49.2,3,90,10,0,0,0,0,0
4,22,3,16.3,16.3,16.0,91.3,0.012877289,100,1.076751451,48.9,3,100,10,0,0,0,0,0
4,22,4,16.2,16.2,15.9,91.3,0.012793758,100,1.077265321,48.6,3,90,10,0,0,0,0,0
4,22,5,16.1,16.1,15.8,91.3,0.012710716,100,1.077778755,48.3,3,100,10,0,0,0,0,0
4,22,6,16.0,16.0,15.7,91.3,0.012628159,100,1.078291756,47.9,2,90,10,0,0,0,0,0
4,22,7,16.2,16.2,15.9,91.3,0.012793758,100,1.077265321,48.6,5,90,10,26,11,2,6,9
4,22,8,16.4,16.0,15.5,91.3,0.012462096,96,1.077084,47.9,5,90,10,274,110,18,36,92
4,22,9,16.6,16.0,15.4,91.4,0.01236501,94,1.077684364,47.9,6,100,10,548,219,35,51,184
4,22,10,17.7,16.5,15.6,91.4,0.012532759,89,1.073324702,49.4,5,90,10,777,311,50,59,261
4,22,11,17.5,15.1,13.5,91.4,0.010900527,79,1.076833389,45.1,8,100,10,944,378,60,63,317
4,22,12,15.3,14.7,14.1,91.5,0.011323838,94,1.085507436,43.9,6,180,10,1039,416,66,67,349
4,22,13,15.4,15.1,14.7,91.4,0.011769009,97,1.083183885,45.2,5,170,10,1055,422,68,69,354
4,22,14,16.7,16.3,15.8,91.3,0.012711104,96,1.075547056,48.9,4,120,10,991,396,63,71,333
4,22,15,16.7,16.4,16.0,91.3,0.012836632,97,1.075334375,49.2,5,110,10,851,340,54,72,286
4,22,16,16.5,16.3,15.9,91.3,0.012794184,98,1.07614884,48.9,4,90,10,645,258,41,276,217
4,22,17,17.7,16.2,15.2,91.3,0.012171221,87,1.072761646,48.5,4,90,8,387,212,95,258,118
4,22,18,18.5,16.5,15.2,91.3,0.012215468,83,1.069744403,49.5,4,40,8,100,55,25,290,31
4,22,19,17.7,16.3,15.3,91.3,0.012296069,87,1.072550483,48.8,3,80,4,0,0,0,0,0
4,22,20,16.0,15.5,15.0,91.3,0.012015251,95,1.079334202,46.4,3,90,6,0,0,0,0,0
4,22,21,15.1,14.5,13.9,91.4,0.011185414,94,1.085310662,43.4,4,120,5,0,0,0,0,0
4,22,22,15.0,14.5,14.0,91.4,0.011226762,95,1.085616416,43.4,3,120,5,0,0,0,0,0
4,22,23,15.0,14.6,14.1,91.4,0.011343567,96,1.085416188,43.7,3,100,9,0,0,0,0,0
4,22,24,14.9,14.5,14.0,91.4,0.011268115,96,1.08592238,43.4,4,130,10,0,0,0,0,0
4,23,1,14.8,14.4,13.9,91.5,0.011180471,96,1.08763855,43.1,4,120,10,0,0,0,0,0
4,23,2,14.6,14.3,13.9,91.5,0.01114733,97,1.088451483,42.8,4,110,10,0,0,0,0,0
4,23,3,14.4,14.4,14.1,91.4,0.011358543,100,1.087655292,43.1,3,120,10,0,0,0,0,0
4,23,4,14.8,14.6,14.2,91.3,0.011439148,98,1.084817987,43.7,2,100,10,0,0,0,0,0
4,23,5,14.9,14.7,14.3,91.3,0.011515154,98,1.084311268,44.0,3,120,10,0,0,0,0,0
4,23,6,14.9,14.7,14.3,91.3,0.011515154,98,1.084311268,44.0,0,0,10,0,0,0,0,0
4,23,7,14.8,14.8,14.5,91.3,0.011674418,100,1.084415197,44.3,0,0,10,25,10,2,6,9
4,23,8,15.2,14.8,14.3,91.4,0.011495818,96,1.084402647,44.3,0,0,10,271,109,17,35,91
4,23,9,15.6,15.5,15.2,91.4,0.012167457,99,1.0817535,46.4,0,0,10,545,218,35,51,183
4,23,10,16.3,15.8,15.3,91.5,0.012229248,95,1.080212827,47.2,2,100,10,772,309,49,58,259
4,23,11,16.5,15.5,14.7,91.5,0.011780868,91,1.08023068,46.3,3,170,10,939,376,60,63,316
4,23,12,17.7,15.8,14.5,91.5,0.011649186,83,1.075997397,47.2,3,170,10,1033,413,66,66,347
4,23,13,18.0,17.2,16.5,91.5,0.013287968,93,1.072115782,51.7,3,180,10,1049,420,67,152,353
4,23,14,19.3,16.5,14.8,91.4,0.011869464,76,1.068569583,49.4,3,140,9,985,471,140,156,331
4,23,15,19.6,16.2,14.1,91.3,0.011384634,72,1.067122891,48.5,6,150,9,845,404,120,617,284
4,23,16,20.1,16.5,14.4,91.3,0.011552933,71,1.06502041,49.4,5,150,5,640,456,353,687,103
4,23,17,20.1,16.5,14.4,91.3,0.011552933,71,1.06502041,49.4,3,120,4,382,287,235,621,52
4,23,18,19.0,16.5,14.9,91.4,0.011993713,79,1.069457222,49.4,5,120,4,97,73,59,289,13
4,23,19,17.0,16.0,15.2,91.4,0.012199097,91,1.07648023,47.9,5,110,3,0,0,0,0,0
4,23,20,15.2,14.8,14.3,91.4,0.011495818,96,1.084402647,44.3,3,120,3,0,0,0,0,0
4,23,21,14.8,14.5,14.1,91.4,0.011309474,97,1.086228556,43.4,3,130,5,0,0,0,0,0
4,23,22,14.8,14.4,13.9,91.5,0.011180471,96,1.08763855,43.1,2,120,4,0,0,0,0,0
4,23,23,14.3,14.1,13.7,91.5,0.011040995,98,1.089770489,42.2,3,110,4,0,0,0,0,0
4,23,24,13.9,13.9,13.6,91.5,0.01097769,100,1.091398215,41.6,2,110,3,0,0,0,0,0
4,24,1,13.5,13.5,13.2,91.5,0.010690888,100,1.093416636,40.5,2,120,0,0,0,0,0,0
4,24,2,13.2,13.2,12.9,91.5,0.010480222,100,1.094926769,39.7,2,120,3,0,0,0,0,0
4,24,3,13.1,13.1,12.8,91.4,0.010422414,100,1.094212232,39.4,0,0,3,0,0,0,0,0
4,24,4,12.9,12.9,12.6,91.4,0.010284716,100,1.095215756,38.9,2,150,0,0,0,0,0,0
4,24,5,12.7,12.7,12.4,91.4,0.010148654,100,1.096217952,38.3,3,130,0,0,0,0,0,0
4,24,6,12.7,12.7,12.4,91.4,0.010148654,100,1.096217952,38.3,2,130,4,0,0,0,0,0
4,24,7,12.6,12.6,12.3,91.4,0.01008123,100,1.09671856,38.0,3,150,9,24,12,3,20,8
4,24,8,13.4,13.3,13.0,91.4,0.010520499,99,1.09289715,40.0,3,180,8,268,147,66,252,82
4,24,9,15.0,14.5,14.0,91.4,0.011226762,95,1.085616416,43.4,2,190,6,541,360,251,111,109
4,24,10,16.0,15.5,15.0,91.5,0.011988021,95,1.081745032,46.3,3,160,9,768,367,109,58,258
4,24,11,16.5,15.4,14.5,91.5,0.011660047,90,1.08043666,46.0,3,180,10,934,374,60,139,314
4,24,12,17.1,15.5,14.4,91.5,0.011532484,85,1.078420308,46.3,5,130,9,1028,492,146,252,346
4,24,13,18.0,16.0,14.7,91.5,0.011770695,82,1.074682601,47.8,5,150,8,1044,572,255,68,317
4,24,14,19.4,16.8,15.2,91.4,0.012207727,78,1.067634553,50.4,5,110,10,979,392,63,155,329
4,24,15,19.4,16.9,15.4,91.3,0.012350273,79,1.066226803,50.7,5,180,9,840,401,119,71,283
4,24,16,19.3,17.3,16.0,91.3,0.012907998,83,1.065654409,52.0,4,130,10,634,254,41,156,213
4,24,17,19.1,17.0,15.7,91.2,0.012618068,82,1.065702362,51.1,6,110,9,377,180,53,65,127
4,24,18,16.5,16.0,15.5,91.3,0.012420595,95,1.07678258,47.9,4,120,10,93,37,6,101,31
4,24,19,16.0,15.7,15.3,91.3,0.012258908,97,1.078919544,47.0,4,120,8,0,0,0,0,0
4,24,20,15.5,15.0,14.5,91.3,0.011621659,95,1.081875481,44.9,3,150,8,0,0,0,0,0
4,24,21,15.0,14.5,14.0,91.4,0.011226762,95,1.085616416,43.4,4,130,9,0,0,0,0,0
4,24,22,14.2,13.7,13.1,91.5,0.010626989,95,1.090863193,41.1,3,130,8,0,0,0,0,0
4,24,23,14.9,14.8,14.5,91.5,0.011607017,99,1.086528978,44.2,3,140,10,0,0,0,0,0
4,24,24,14.9,14.8,14.5,91.5,0.011607017,99,1.086528978,44.2,5,130,10,0,0,0,0,0
4,25,1,15.0,14.5,14.0,91.5,0.011214041,95,1.086826013,43.3,3,110,9,0,0,0,0,0
4,25,2,14.8,14.4,13.9,91.4,0.011193107,96,1.08642819,43.1,5,140,10,0,0,0,0,0
4,25,3,14.8,14.4,13.9,91.4,0.011193107,96,1.08642819,43.1,5,120,10,0,0,0,0,0
4,25,4,14.6,14.0,13.4,91.3,0.010827203,94,1.086621791,42.0,3,120,10,0,0,0,0,0
4,25,5,14.3,13.8,13.2,91.3,0.010723155,95,1.087934739,41.4,4,120,4,0,0,0,0,0
4,25,6,13.8,13.5,13.1,91.3,0.010590874,97,1.090058332,40.6,2,110,6,0,0,0,0,0
4,25,7,12.8,12.5,12.1,91.3,0.009901788,97,1.095063313,37.8,3,110,4,23,17,14,36,3
4,25,8,13.7,13.5,13.1,91.4,0.010620224,98,1.09158204,40.5,0,0,6,265,177,123,248,54
4,25,9,15.0,14.5,14.0,91.5,0.011214041,95,1.086826013,43.3,0,0,6,537,358,249,50,108
4,25,10,15.7,15.0,14.3,91.5,0.011512541,93,1.083681317,44.8,3,90,10,764,305,49,58,257
4,25,11,16.5,15.5,14.7,91.5,0.011780868,91,1.08023068,46.3,0,0,10,929,372,59,138,312
4,25,12,17.0,16.0,15.2,91.5,0.012185042,91,1.077681883,47.8,4,90,9,1023,489,145,145,344
4,25,13,17.5,16.0,14.9,91.5,0.011977793,86,1.076179676,47.8,5,120,9,1038,496,147,150,349
4,25,14,19.0,17.2,16.0,91.4,0.01288748,84,1.067951612,51.7,5,120,9,974,466,138,503,328
4,25,15,19.1,16.6,15.1,91.4,0.012078371,79,1.068948538,49.7,5,100,6,834,555,387,677,168
4,25,16,19.2,16.6,15.0,91.3,0.01205158,78,1.067458875,49.8,5,90,4,629,473,387,602,86
4,25,17,19.1,16.7,15.2,91.3,0.012219716,80,1.067541029,50.1,5,90,5,372,265,205,459,60
4,25,18,17.6,16.2,15.2,91.2,0.012226983,87,1.071860967,48.6,5,90,6,89,59,41,239,18
4,25,19,16.0,15.1,14.3,91.3,0.011533866,91,1.080154366,45.2,4,90,4,0,0,0,0,0
4,25,20,15.6,14.7,13.9,91.3,0.011225584,91,1.082177306,44.0,3,90,4,0,0,0,0,0
4,25,21,13.8,13.6,13.2,91.3,0.010703352,98,1.089864539,40.8,2,70,3,0,0,0,0,0
4,25,22,13.4,13.3,13.0,91.3,0.010532263,99,1.091681115,40.0,3,60,1,0,0,0,0,0
4,25,23,13.2,13.1,12.8,91.3,0.010392773,99,1.092684574,39.4,3,60,9,0,0,0,0,0
4,25,24,13.0,13.0,12.7,91.3,0.010364889,100,1.093496506,39.2,2,70,8,0,0,0,0,0
4,26,1,12.9,12.9,12.6,91.3,0.010296168,100,1.093997675,38.9,2,50,6,0,0,0,0,0
4,26,2,13.3,13.3,13.0,91.3,0.01057353,100,1.091990976,40.0,0,0,6,0,0,0,0,0
4,26,3,13.3,13.3,13.0,91.2,0.010585321,100,1.090774596,40.0,3,70,6,0,0,0,0,0
4,26,4,13.1,13.1,12.8,91.2,0.010445654,100,1.091777772,39.5,0,0,6,0,0,0,0,0
4,26,5,13.0,13.0,12.7,91.1,0.010388024,100,1.091061196,39.2,0,0,6,0,0,0,0,0
4,26,6,12.4,12.2,11.8,91.1,0.009766039,98,1.094430223,37.0,0,0,8,0,0,0,0,0
4,26,7,12.8,12.7,12.4,91.2,0.01013006,99,1.093468869,38.4,2,90,10,22,9,1,5,7
4,26,8,12.8,12.7,12.4,91.2,0.01013006,99,1.093468869,38.4,2,50,10,262,105,17,34,88
4,26,9,13.2,12.5,11.8,91.3,0.009737117,93,1.093818687,37.8,2,360,10,533,213,34,49,179
4,26,10,14.0,12.5,11.3,91.4,0.00939693,85,1.092554382,37.7,0,0,10,759,304,49,57,255
4,26,11,14.7,13.0,11.7,91.4,0.009653122,84,1.089455412,39.1,0,0,10,925,370,59,237,311
4,26,12,16.2,13.5,11.6,91.4,0.009590231,75,1.083915564,40.5,2,360,8,1018,558,249,249,309
4,26,13,18.0,15.0,13.0,91.4,0.010575416,74,1.075536628,44.8,0,0,8,1033,566,252,689,314
4,26,14,19.9,16.0,13.6,91.3,0.011013184,68,1.066656034,47.8,2,280,3,968,781,652,664,129
4,26,15,21.4,16.7,14.0,91.2,0.011282645,64,1.059610648,50.1,0,0,4,829,623,510,602,113
4,26,16,21.7,16.8,14.0,91.1,0.011300509,63,1.05734203,50.4,2,200,5,624,444,344,595,100
4,26,17,21.5,16.6,13.8,91.1,0.011129605,62,1.058345345,49.8,3,220,5,367,261,203,535,59
4,26,18,21.0,16.6,14.0,91.1,0.011336149,66,1.059798581,49.8,0,0,5,86,61,47,224,14
4,26,19,17.6,15.4,13.9,91.1,0.011259169,81,1.072322099,46.1,4,120,4,0,0,0,0,0
4,26,20,16.2,15.5,14.9,91.1,0.011959716,93,1.076319711,46.5,3,120,4,0,0,0,0,0
4,26,21,15.7,15.2,14.7,91.1,0.011804516,95,1.078446851,45.6,3,110,5,0,0,0,0,0
4,26,22,15.5,15.0,14.5,91.2,0.011634871,95,1.080667978,44.9,2,120,4,0,0,0,0,0
4,26,23,14.5,14.4,14.1,91.2,0.011342538,99,1.084925429,43.2,3,90,8,0,0,0,0,0
4,26,24,14.0,14.0,13.7,91.2,0.01108746,100,1.087252468,42.0,3,70,8,0,0,0,0,0
4,27,1,13.7,13.7,13.4,91.2,0.010869696,100,1.088764086,41.2,2,80,8,0,0,0,0,0
4,27,2,13.5,13.5,13.2,91.2,0.010726662,100,1.089770043,40.6,0,0,8,0,0,0,0,0
4,27,3,13.2,13.2,12.9,91.2,0.010515279,100,1.091276355,39.7,0,0,8,0,0,0,0,0
4,27,4,13.3,13.1,12.7,91.1,0.010374819,98,1.089941284,39.5,0,0,8,0,0,0,0,0
4,27,5,13.0,13.0,12.7,91.1,0.010388024,100,1.091061196,39.2,0,0,6,0,0,0,0,0
4,27,6,12.9,12.9,12.6,91.1,0.010319147,100,1.091561513,38.9,2,90,6,0,0,0,0,0
4,27,7,12.6,12.6,12.3,91.1,0.010114968,100,1.093060481,38.1,0,0,10,21,14,10,1,4
